no,caption,file_path
1590,黒人男性が、スケートボードで障害物を飛び越えている,train2014/COCO_train2014_000000115959.jpg
1591,ウッドデッキの上でオモチャのテニスラケットで遊ぶ幼い姉妹,train2014/COCO_train2014_000000039764.jpg
1592,男性バッターがスイングをしている,train2014/COCO_train2014_000000007894.jpg
1593,スキーを滑る男性二人が笑顔である,train2014/COCO_train2014_000000029943.jpg
1594,スキーをしている最中にこけてしまった子ども,train2014/COCO_train2014_000000074340.jpg
1595,膝の上にノートパソコンを置いたピンクの服を着ている女性が黒猫を抱え上げてキスをしている,train2014/COCO_train2014_000000060539.jpg
1596,眠った子を抱いた女性の横で男性がWiiのコントローラを持っている,train2014/COCO_train2014_000000007921.jpg
1597,芝生の上で遊ぶ野球少年がいる,train2014/COCO_train2014_000000034574.jpg
1598,ヘルメットをした男が赤いバイクを乗りこなしている,train2014/COCO_train2014_000000018882.jpg
1599,二人の人物がこちらを向きながらスキーをしている,train2014/COCO_train2014_000000013124.jpg
1600,黒いヘルメットをかぶった人が野球をしている,train2014/COCO_train2014_000000040055.jpg
1601,黄色いユニフォームを来た人が野球の練習をしている,train2014/COCO_train2014_000000071015.jpg
1602,黒い上着を着た女性がバナナを片手に持っている,train2014/COCO_train2014_000000020311.jpg
1603,ラケットを持つ男性の奥に赤いバッグがおいてある,train2014/COCO_train2014_000000012379.jpg
1604,テニスボールをラケットに当てた瞬間の選手,train2014/COCO_train2014_000000085491.jpg
1605,白い服の若者がスケボーを肩に担いでいる,train2014/COCO_train2014_000000092879.jpg
1606,男の子2人がスプライトを飲んでいる,train2014/COCO_train2014_000000119023.jpg
1607,母娘でクマの形のクッキーをデコレーションしている,train2014/COCO_train2014_000000116049.jpg
1608,手芸品を持った女性が一人写っている,train2014/COCO_train2014_000000029813.jpg
1609,カラフルな水着を着てピンクの傘をさした女性が笑いながら立っている,train2014/COCO_train2014_000000000036.jpg
1610,フォーマル姿の女性２人が傘を差して歩いている,train2014/COCO_train2014_000000005094.jpg
1611,時愚座壽コースをスケートボードで座って走行している人,train2014/COCO_train2014_000000098002.jpg
1612,２人の男性がソファーに座りながらノートパソコンにむかっている,train2014/COCO_train2014_000000053184.jpg
1613,男性がワインボトルと青いカードを持ってみせている,train2014/COCO_train2014_000000095224.jpg
1614,熊の銅像の手の上に熊のぬいぐるみが乗せられている,train2014/COCO_train2014_000000095379.jpg
1615,男性がスケートボードのタイヤを触っている,train2014/COCO_train2014_000000084386.jpg
1616,バックヤードで花を花瓶に入れる花屋の女性,train2014/COCO_train2014_000000027792.jpg
1617,男性の前にはホットドッグとフライドポテトがある,train2014/COCO_train2014_000000010646.jpg
1618,黒いウェアを着て水上スキーをする男性,train2014/COCO_train2014_000000021235.jpg
1619,Wiiのコントローラーを手にした二人の女性,train2014/COCO_train2014_000000087525.jpg
1620,イヤホンをした男性がパソコンを見ている,train2014/COCO_train2014_000000120400.jpg
1621,波にのる男性のサーファーが1人いる,train2014/COCO_train2014_000000023687.jpg
1622,バッターがバットを振っている,train2014/COCO_train2014_000000108123.jpg
1623,電話しているおばさんとそれを見るおじさんがいる,train2014/COCO_train2014_000000006140.jpg
1624,男性が海でサーフィンをしている,train2014/COCO_train2014_000000100560.jpg
1625,ゾンビのメイクをした男性がいる,train2014/COCO_train2014_000000014824.jpg
1626,馬にまたがっている一人の男性が腕組みをしている,train2014/COCO_train2014_000000001332.jpg
1627,グローブをした男の子が土の上に立っている,train2014/COCO_train2014_000000004131.jpg
1628,猫とキャミソールを着た太った女性が冷蔵庫の中を見ている,train2014/COCO_train2014_000000111543.jpg
1629,青のシャツに紺のネクタイをした男性が微笑んでいる,train2014/COCO_train2014_000000095003.jpg
1630,木が沢山茂っている雪山で、人がスキーをしている,train2014/COCO_train2014_000000066487.jpg
1631,サッカー教室で楽しむ子どもたちと指導する男性,train2014/COCO_train2014_000000000368.jpg
1632,黄色いシャツの男性がスケートボードをしている,train2014/COCO_train2014_000000074842.jpg
1633,黒いタンクトップのスキンヘッドの男性が微笑んでいる,train2014/COCO_train2014_000000086407.jpg
1634,吹雪いている雪の中、スキー板を付けた男性が立っている,train2014/COCO_train2014_000000062246.jpg
1635,マウンドでファーストの選手と一塁の塁審が立っている,train2014/COCO_train2014_000000026699.jpg
1636,紫のボーダーの服を着たテニスプレイヤー,train2014/COCO_train2014_000000117417.jpg
1637,手洗い台の前で女性がスマホを持っている,train2014/COCO_train2014_000000098298.jpg
1638,上半身裸の男性二人がバイクに乗っている,train2014/COCO_train2014_000000115117.jpg
1639,男性がスーツ姿でしっかりとネクタイを締めている,train2014/COCO_train2014_000000035316.jpg
1640,女性が男性のネクタイを締めている,train2014/COCO_train2014_000000102281.jpg
1641,男性がガスマスクをつけて便器に座っている,train2014/COCO_train2014_000000016084.jpg
1642,半袖にジーパンの少年が公園でフリスビーをしている,train2014/COCO_train2014_000000032627.jpg
1643,口のまわりに食べ物がついた男性がいる,train2014/COCO_train2014_000000055808.jpg
1644,小さな男の子が冷蔵庫の取っ手をつかんで立っている,train2014/COCO_train2014_000000032513.jpg
1645,黄色い服をきた男の人が大きな鍋で料理を作っている,train2014/COCO_train2014_000000116502.jpg
1646,男性が野球のバッドを構えている,train2014/COCO_train2014_000000099995.jpg
1647,スキーを滑っている赤いウェアをきている子供,train2014/COCO_train2014_000000103839.jpg
1648,携帯電話でにこやかに話をする人,train2014/COCO_train2014_000000057646.jpg
1649,熊の縫いぐるみを抱っこした女の子がいる,train2014/COCO_train2014_000000076680.jpg
1650,男女4人が円盤をサークルの中に入れようとしている,train2014/COCO_train2014_000000012501.jpg
1651,野球選手がバッターボックスでバットを構えている,train2014/COCO_train2014_000000066537.jpg
1652,スケートボードに載った人が腰を曲げている,train2014/COCO_train2014_000000107628.jpg
1653,サーフィンをしている男性がいる,train2014/COCO_train2014_000000001397.jpg
1654,大人の女性と子供の女の子などがいすに並んで座っている,train2014/COCO_train2014_000000058101.jpg
1655,六人でスノーハイクをしている,train2014/COCO_train2014_000000114598.jpg
1656,オレンジとピンクのウェアを着た人が雪原に立っている,train2014/COCO_train2014_000000050878.jpg
1657,男性2人が食べ物を皿の上から取り分けている,train2014/COCO_train2014_000000096859.jpg
1658,青い服の男性が自転車のサドルに手を置いて笑っている,train2014/COCO_train2014_000000006489.jpg
1659,片手に持ったパンをかじる赤い服を着た男性,train2014/COCO_train2014_000000044414.jpg
1660,道や車にたくさん雪が積もっている中でスキーを履いた人物が笑顔で両手を挙げている,train2014/COCO_train2014_000000013909.jpg
1661,グレーのシャツの子どもが草原で凧を飛ばしている,train2014/COCO_train2014_000000069599.jpg
1662,子供が男性に手を握られながらWiiで遊んでいる,train2014/COCO_train2014_000000109513.jpg
1663,バッターがきわどいボールを見逃している,train2014/COCO_train2014_000000013506.jpg
1664,テニスコートでラケット持っている4人の男性,train2014/COCO_train2014_000000093579.jpg
1665,白いユニフォームのテニス選手がラケットを持っている,train2014/COCO_train2014_000000008809.jpg
1666,緑の半袖の男性が右手にパンを左手に飲み物を持って笑っている,train2014/COCO_train2014_000000010579.jpg
1667,スノーボードを持った女性たちが立っている,train2014/COCO_train2014_000000055733.jpg
1668,犬をカバンに入れてバイクに乗っている人がヒゲを生やした男性と喋っている,train2014/COCO_train2014_000000066520.jpg
1669,赤いカッパを着た女性が透明傘をさしている,train2014/COCO_train2014_000000028518.jpg
1670,正装し、馬にまたがっている人がいる,train2014/COCO_train2014_000000065292.jpg
1671,スキーを履いた男性が立ち上がろうとしている,train2014/COCO_train2014_000000103730.jpg
1672,ショートパンツを履いた少女がバットを持っている,train2014/COCO_train2014_000000049301.jpg
1673,広い牧場で一人の男性が叫んでいる,train2014/COCO_train2014_000000032700.jpg
1674,パンを片手に親指をしゃぶるメガネの人物,train2014/COCO_train2014_000000000436.jpg
1675,青いTシャツを着た男性がテニスラケットを持って険しい顔をしている,train2014/COCO_train2014_000000118436.jpg
1676,赤と白の長い帽子を被った人がボードを持っている,train2014/COCO_train2014_000000014180.jpg
1677,手を繋いだサングラスをかけた男女,train2014/COCO_train2014_000000011258.jpg
1678,バイクのうえに男性と女性が座ってこちらをみている,train2014/COCO_train2014_000000000529.jpg
1679,男性がサーフィンで遊んでいる,train2014/COCO_train2014_000000103970.jpg
1680,ベンチに座ってパソコンを開く人を隣で見ている人がいる,train2014/COCO_train2014_000000022777.jpg
1681,女性と猿が紫色の傘を持っている,train2014/COCO_train2014_000000056594.jpg
1682,少年がコックの帽子をかぶって、キッチンで料理を作っている,train2014/COCO_train2014_000000084959.jpg
1683,スケボーで技をしてる少年を見ている人達,train2014/COCO_train2014_000000031465.jpg
1684,野球帽をかぶってバットを持った男性がバッティングのポーズを取っている,train2014/COCO_train2014_000000054664.jpg
1685,男の人が部屋で身体を動かしている,train2014/COCO_train2014_000000069866.jpg
1686,白いポロシャツを着た男性の上空で凧が飛んでいる,train2014/COCO_train2014_000000121040.jpg
1687,男性が飛んできたフリスビーを取ろうとしている瞬間,train2014/COCO_train2014_000000034810.jpg
1688,家の中でテレビゲームを楽しむ男女,train2014/COCO_train2014_000000015089.jpg
1689,レストランでテーブルについた男性二人と女性一人,train2014/COCO_train2014_000000115055.jpg
1690,青い歯ブラシの模型を持った女の子が2人立っている,train2014/COCO_train2014_000000060077.jpg
1691,黄色いユニフォームを着た男性二人がグラウンドの隅から試合を見ている,train2014/COCO_train2014_000000116026.jpg
1692,ラケットを持って立っている人がいる,train2014/COCO_train2014_000000110841.jpg
1693,緑のスキーウェアをはいたスキーヤー,train2014/COCO_train2014_000000004490.jpg
1694,コーヒーのお店で友達とツーショット,train2014/COCO_train2014_000000009968.jpg
1695,テニスコートのネットの向こう側にいるラケットを振るひと,train2014/COCO_train2014_000000053360.jpg
1696,赤いジャケットを着た男は腕を組んでいる,train2014/COCO_train2014_000000044672.jpg
1697,雪山をスキーする女性とその横を歩く子供,train2014/COCO_train2014_000000083382.jpg
1698,背番号１５番と背番号２０番の男性がバットを持っている,train2014/COCO_train2014_000000120329.jpg
1699,男性がサーフボードにのり、波に乗っている写真である,train2014/COCO_train2014_000000015986.jpg
1700,アナウンサーが事故現場を中継している,train2014/COCO_train2014_000000062995.jpg
1701,テニスラケットを持っている人がいる,train2014/COCO_train2014_000000084422.jpg
1702,赤い服の男性がスケボーでフェンスに向かってジャンプしている,train2014/COCO_train2014_000000012884.jpg
1703,上着を頭からノートPCに掛けて日陰を作る男,train2014/COCO_train2014_000000051470.jpg
1704,白いユニフォームを着た人がフリスビーに向かって手をさしだしている,train2014/COCO_train2014_000000100012.jpg
1705,女性が雪山でスノーボードをしている,train2014/COCO_train2014_000000035643.jpg
1706,少年がバナナで口元を隠している,train2014/COCO_train2014_000000078053.jpg
1707,4人の人が横に並んで、待っている,train2014/COCO_train2014_000000009025.jpg
1708,スキー板を履いた人たちが立ち位置を変えて写真に取られている,train2014/COCO_train2014_000000090344.jpg
1709,椅子に座った小さな子供が、口の周りに食べかすを付けながらお菓子を食べている,train2014/COCO_train2014_000000088609.jpg
1710,半袖半ズボンの黒ぶち眼鏡をかけた男性が白い大きなカバンを持ってこっちを向いて笑っている,train2014/COCO_train2014_000000101239.jpg
1711,男性がお弁当にはさみを当てている,train2014/COCO_train2014_000000001298.jpg
1712,女性がパンにかじりついている,train2014/COCO_train2014_000000052086.jpg
1713,女性がピザの箱をもって立っている,train2014/COCO_train2014_000000040535.jpg
1714,白い服を着た男性がサッカーをしている,train2014/COCO_train2014_000000066266.jpg
1715,サーフボードに座って浮いている人がいる,train2014/COCO_train2014_000000094004.jpg
1716,黄緑色の服を着た女性が手にフォークとナイフを持っており、女性の前には皿に載った料理がある,train2014/COCO_train2014_000000051663.jpg
1717,男性がテニスのサーブをしようとしている,train2014/COCO_train2014_000000078065.jpg
1718,お父さんが歯磨きをしている子供をもっている,train2014/COCO_train2014_000000020376.jpg
1719,白いユニフォームの人がバッドを持っている,train2014/COCO_train2014_000000026498.jpg
1720,スキー板を履いた人が帽子をかぶっている,train2014/COCO_train2014_000000078016.jpg
1721,同じ迷彩柄の服を着たくまのぬいぐるみを片手に抱いて、敬礼をした女性,train2014/COCO_train2014_000000097743.jpg
1722,ヘルメットをかぶり、ビーチサンダルを履いた男性がバイクに乗っている,train2014/COCO_train2014_000000054411.jpg
1723,スーツケースに犬を向けさせる人物,train2014/COCO_train2014_000000024935.jpg
1724,フォークを持っている男性がいる,train2014/COCO_train2014_000000046441.jpg
1725,男性と女性が女性の持っているスーツケースを見ながら話している,train2014/COCO_train2014_000000106499.jpg
1726,男女がフリスビーを手に持って横に並んでいる,train2014/COCO_train2014_000000055298.jpg
1727,女性がサンドウィッチを食べている,train2014/COCO_train2014_000000102550.jpg
1728,最高の笑顔で乗馬を楽しむ中年女性,train2014/COCO_train2014_000000064092.jpg
1729,黒い服を着た男性がステッキを持っている,train2014/COCO_train2014_000000036658.jpg
1730,赤いヘルメットのモーグル選手が滑っている,train2014/COCO_train2014_000000018265.jpg
1731,青いユニフォームの男性がラケットを持っている,train2014/COCO_train2014_000000017181.jpg
1732,赤い口紅を付けた女性は眼鏡をかけている,train2014/COCO_train2014_000000017858.jpg
1733,二人の人の前のテーブルにケーキが置かれている,train2014/COCO_train2014_000000058403.jpg
1734,赤いジャケットとスカーフをした女性が右手にパイの乗った皿を持っている,train2014/COCO_train2014_000000117300.jpg
1735,白いユニフォームを着た男がバットを振り切っている,train2014/COCO_train2014_000000044901.jpg
1736,電車のシートに人が座っている,train2014/COCO_train2014_000000059394.jpg
1737,ベットの近くにたくさんの人が集まっている,train2014/COCO_train2014_000000073418.jpg
1738,上半身裸の少年がサーフィンをしている,train2014/COCO_train2014_000000111598.jpg
1739,二人の女性は険しい顔で携帯を見ている,train2014/COCO_train2014_000000063209.jpg
1740,メガネをかけた男性が真ん中に座っている,train2014/COCO_train2014_000000055237.jpg
1741,大きくジャンプをしているスノーボーダーがいる,train2014/COCO_train2014_000000058481.jpg
1742,街中のネクタイにジャケットでブロンドのオールバックの男,train2014/COCO_train2014_000000046940.jpg
1743,お祝いPartyでほほ笑む人々が映っている,train2014/COCO_train2014_000000018529.jpg
1744,町の広場にすごい縦に長いオブジェクトがたたっている,train2014/COCO_train2014_000000021212.jpg
1745,青い服を着た男性がフリスビーをキャッチしている,train2014/COCO_train2014_000000099910.jpg
1746,オレンジの自転車に乗った女性が携帯を持って立っている,train2014/COCO_train2014_000000086189.jpg
1747,サーフボードを脇に抱えた男性が自転車を漕いでいる,train2014/COCO_train2014_000000031813.jpg
1748,眼鏡をかけた男性の腕と肩に、鳥が止まっている,train2014/COCO_train2014_000000070295.jpg
1749,陽の光が差す薄暗い部屋で調理をする白髪の女性,train2014/COCO_train2014_000000011701.jpg
1750,スケートボードの上に座り込む少年がいる,train2014/COCO_train2014_000000120706.jpg
1751,女性が2人椅子に座っている間に紫の風船がある,train2014/COCO_train2014_000000067462.jpg
1752,メガネをかけた男性が笑っている,train2014/COCO_train2014_000000014261.jpg
1753,大人の女性が座っている赤ちゃんに食べ物をあげている,train2014/COCO_train2014_000000020702.jpg
1754,サッカーボールを体で受け止める選手,train2014/COCO_train2014_000000094893.jpg
1755,緑のユニフォームを来た男性がテニスをしている,train2014/COCO_train2014_000000026302.jpg
1756,お誕生日のお祝いをしてもらってる男性,train2014/COCO_train2014_000000104234.jpg
1757,ボールを持った男の人に二人の人がしがみついている,train2014/COCO_train2014_000000057185.jpg
1758,緑色のサーフボードを持った男性が歩いている．,train2014/COCO_train2014_000000017167.jpg
1759,ジャイアンツのピッチャーが投げている,train2014/COCO_train2014_000000103137.jpg
1760,ベッドの上で赤ん坊がパソコンを操作している,train2014/COCO_train2014_000000121358.jpg
1761,女性が網タイツを履いて横になっている,train2014/COCO_train2014_000000050414.jpg
1762,大きなブロッコリーにかぶりつく幼児,train2014/COCO_train2014_000000051735.jpg
1763,手前の男性はクリームを絞っている,train2014/COCO_train2014_000000111262.jpg
1764,女子テニスプレイヤーがトスを上げてサーブを打とうとしている,train2014/COCO_train2014_000000002560.jpg
1765,水の中を男性が傘をさしながら自転車をこいでいる,train2014/COCO_train2014_000000052308.jpg
1766,女性がボトルからコップに液体を注いでいる,train2014/COCO_train2014_000000014748.jpg
1767,若い女性が上半身水着姿でスケボーをしている,train2014/COCO_train2014_000000093424.jpg
1768,笑顔でPRE-SWEETENDと書かれたものを持って右手の親指を立てている男性,train2014/COCO_train2014_000000116356.jpg
1769,兄が便器に、妹はおまるに腰かけている,train2014/COCO_train2014_000000066514.jpg
1770,制服を着た男性二人がスマートフォンを見ている,train2014/COCO_train2014_000000103578.jpg
1771,白い帽子を被った女性がチョコレートケーキを食べている,train2014/COCO_train2014_000000021280.jpg
1772,顔にペイントした男が馬に乗っている,train2014/COCO_train2014_000000103549.jpg
1773,赤いバイクに女性が乗っている,train2014/COCO_train2014_000000021151.jpg
1774,レストランでパスタを食べているカップル,train2014/COCO_train2014_000000079313.jpg
1775,お皿に料理の盛り付けを行っているシェフ,train2014/COCO_train2014_000000030569.jpg
1776,手袋をした人がボールをキャッチしている,train2014/COCO_train2014_000000029752.jpg
1777,女性が大きなピザを食べている,train2014/COCO_train2014_000000082969.jpg
1778,男の子がドーナツをたべている,train2014/COCO_train2014_000000031157.jpg
1779,水色のパーカーを着た女性が、テレビゲームのコントローラーを持って、笑顔を浮かべている,train2014/COCO_train2014_000000103969.jpg
1780,男性がの手に乗った餌を鳥が食べている,train2014/COCO_train2014_000000077805.jpg
1781,男がローラースケートで遊んでいる,train2014/COCO_train2014_000000119443.jpg
1782,お皿の中身を見せている女の子と、ぬいぐるみを抱いている男の子,train2014/COCO_train2014_000000072626.jpg
1783,車を運転中の外国人男性が右手に携帯電話を手に電話をしている,train2014/COCO_train2014_000000069559.jpg
1784,干し草を食べている牛の前に男性が立っている,train2014/COCO_train2014_000000062129.jpg
1785,フリスビーを持った男性と、もう一人の男性がジャンプしている,train2014/COCO_train2014_000000055317.jpg
1786,ベッドの上で何か説明をしている男性,train2014/COCO_train2014_000000024038.jpg
1787,男性がリビングでカメラに向かって何かを話している,train2014/COCO_train2014_000000022650.jpg
1788,球技場で男性がバッドをふっている,train2014/COCO_train2014_000000031752.jpg
1789,調理場に男女６名が白い服に青いエプロンをして立っている,train2014/COCO_train2014_000000004244.jpg
1790,バッターがバターボックスに入るところで球審コールした,train2014/COCO_train2014_000000005917.jpg
1791,テニスウエアを着た女の人がテニスラケットを持っている,train2014/COCO_train2014_000000086569.jpg
1792,スキーができたことを喜ぶ白人男性が写っている,train2014/COCO_train2014_000000023395.jpg
1793,髪の長い女性が，ホットドッグを両手に持っている,train2014/COCO_train2014_000000069308.jpg
1794,女性がピンクの携帯電話で猿の写真を撮っている,train2014/COCO_train2014_000000003967.jpg
1795,草原に茶色い馬の親子が立っている,train2014/COCO_train2014_000000012021.jpg
1796,女性がテニスラケットを持っている,train2014/COCO_train2014_000000115719.jpg
1797,高齢の男女がスキーをしている,train2014/COCO_train2014_000000048737.jpg
1798,顔にペイントをしている人がサーフィンをしている,train2014/COCO_train2014_000000003920.jpg
1799,飾りをつけた二頭の馬がお客をのせた車を引いている,train2014/COCO_train2014_000000023094.jpg
1800,芝生の上でオレンジのTシャツを着た男性がフリスビーを投げており、その様子を赤い服を着た男性と黒い服を着た男性が並んで見ている,train2014/COCO_train2014_000000094268.jpg
1801,白いタンクトップを着た女性がイスに座っている,train2014/COCO_train2014_000000012472.jpg
1802,キャッチャーが目を閉じてグローブをはめた手を前に出している,train2014/COCO_train2014_000000014709.jpg
1803,雪の積もった山道を、スキーで滑る男性と、犬,train2014/COCO_train2014_000000035971.jpg
1804,女が笑顔でスキーを滑っている,train2014/COCO_train2014_000000017308.jpg
1805,キャップをかぶった青年がテレビゲームをしている,train2014/COCO_train2014_000000024939.jpg
1806,2枚の凧をたなびかせながら歩く男の後ろ姿,train2014/COCO_train2014_000000007500.jpg
1807,椅子に座って膝の上にノートパソコン載せている人,train2014/COCO_train2014_000000028575.jpg
1808,太った人がピザを食べようとしている,train2014/COCO_train2014_000000032095.jpg
1809,彼女の髪をセットしてあげている,train2014/COCO_train2014_000000029274.jpg
1810,２人の女性が水上でカヤックをしている,train2014/COCO_train2014_000000032574.jpg
1811,青い服を着た男の子が野球バットを持っている,train2014/COCO_train2014_000000088087.jpg
1812,男の子と女の子が馬にまたがっている,train2014/COCO_train2014_000000061803.jpg
1813,ソファーの上で体育座りをしながら歯磨きをしている男の子,train2014/COCO_train2014_000000097598.jpg
1814,ウェディングケーキを切り分けている,train2014/COCO_train2014_000000115345.jpg
1815,メガネをかけた女性がラケットを持って構えている,train2014/COCO_train2014_000000070257.jpg
1816,バッターボックスで、バットを構える打者,train2014/COCO_train2014_000000007596.jpg
1817,野球をしている2人の男性の後ろ姿,train2014/COCO_train2014_000000031913.jpg
1818,食堂で、小さな男の子が、携帯電話をしている,train2014/COCO_train2014_000000086372.jpg
1819,テニスでショットを打ち返す女性の姿がある,train2014/COCO_train2014_000000067548.jpg
1820,白い制服を着た男がシルバーの調理代で料理をしている,train2014/COCO_train2014_000000022857.jpg
1821,ニンジンの箱の中にウサギのぬいぐるみが入っている,train2014/COCO_train2014_000000095029.jpg
1822,かつらが少しずれてしまっている男の人,train2014/COCO_train2014_000000071984.jpg
1823,白い手ぬぐいを頭につけた人がラーメンをつくっている,train2014/COCO_train2014_000000029104.jpg
1824,ジャンプしてスケートボードがずれた状態,train2014/COCO_train2014_000000025801.jpg
1825,小さな女の子がポニーの世話をしている,train2014/COCO_train2014_000000063235.jpg
1826,包丁をもった男が動物の前で猟奇的な顔をしている,train2014/COCO_train2014_000000076970.jpg
1827,男性がテニスラケットを振っている,train2014/COCO_train2014_000000067854.jpg
1828,白いジャケットを肩に掛け、ポーズをとる女性,train2014/COCO_train2014_000000034798.jpg
1829,サングラスをかけた男性がバナナを食べようとしている,train2014/COCO_train2014_000000045097.jpg
1830,黒のボンテージスーツで身を固めた女性は、犬を連れている,train2014/COCO_train2014_000000026321.jpg
1831,男性が1人、スキー姿で立っている,train2014/COCO_train2014_000000012096.jpg
1832,レールの上を滑り降りるスケーター,train2014/COCO_train2014_000000063677.jpg
1833,若い女性がカメラ目線でポーズをとっている,train2014/COCO_train2014_000000092910.jpg
1834,男性がむきかけたバナナを持っている,train2014/COCO_train2014_000000015726.jpg
1835,サングラスの女性がリュックを抱えて笑っている,train2014/COCO_train2014_000000095358.jpg
1836,テーブルの上で作業をする4人の眼鏡をかけた男性,train2014/COCO_train2014_000000001947.jpg
1837,防護している男性が白色の馬の上に乗っている,train2014/COCO_train2014_000000069605.jpg
1838,青い服を着た女性が椅子に座っている,train2014/COCO_train2014_000000056677.jpg
1839,黒いキャップに白のウェアをきた老人がテニスをしている,train2014/COCO_train2014_000000102576.jpg
1840,水色のシャツを着た男性がテニスをしている,train2014/COCO_train2014_000000048289.jpg
1841,サーブの前に、ボールをコートにバウンドさせるテニスプレイヤー,train2014/COCO_train2014_000000093860.jpg
1842,紺色の服を着た人が赤いバイクでモトクロスをしている,train2014/COCO_train2014_000000023631.jpg
1843,クローゼットの扉が開かれたままの居間に一人の男性が立っている,train2014/COCO_train2014_000000109281.jpg
1844,Tシャツを着た男性が裸足でスケボーに乗っている,train2014/COCO_train2014_000000024103.jpg
1845,ゴーグルと手袋をつけた女性がキッチンに立っている,train2014/COCO_train2014_000000110488.jpg
1846,帽子を被った女性が柵にもたれて立っている,train2014/COCO_train2014_000000106047.jpg
1847,毛を刈られた犬と赤色の服をきた女性がいる,train2014/COCO_train2014_000000115569.jpg
1848,鏡に映っている女性はドライヤーで髪を乾かしている,train2014/COCO_train2014_000000006578.jpg
1849,象２頭に囲まれながら写真を撮っている家族３人が居る,train2014/COCO_train2014_000000120926.jpg
1850,黄色いフリップを持つ人々が集まる駐車場,train2014/COCO_train2014_000000026274.jpg
1851,まだあおいバナナやイモなどがたくさん置いてある,train2014/COCO_train2014_000000011041.jpg
1852,テニスラケットでボールを打とうとしている男性がいる,train2014/COCO_train2014_000000064809.jpg
1853,砂浜で黄色い服を着た子供がおもちゃのバッドを持って構えている,train2014/COCO_train2014_000000025549.jpg
1854,女性と眼鏡をした男性が食べ物ののった皿を持っている,train2014/COCO_train2014_000000104973.jpg
1855,厨房で料理を皿に移しているエプロンをした男性,train2014/COCO_train2014_000000099966.jpg
1856,たくさんの人がいて、女の子2人が手間に座っている,train2014/COCO_train2014_000000004616.jpg
1857,黒い帽子をかぶった男性がバットを降っている,train2014/COCO_train2014_000000018290.jpg
1858,タブレットを使って男性が新しいゲームの説明をしている,train2014/COCO_train2014_000000081589.jpg
1859,赤のボーダー服の女性がパソコンをしている,train2014/COCO_train2014_000000022198.jpg
1860,芝生の上で虎の風船のようなものが飛んでいる,train2014/COCO_train2014_000000002963.jpg
1861,赤いメガネをかけた男性が、ドーナツを右手に持っている,train2014/COCO_train2014_000000037165.jpg
1862,白い服の男性がテニスをしている,train2014/COCO_train2014_000000119057.jpg
1863,女の子がドーナツを食べている,train2014/COCO_train2014_000000034557.jpg
1864,雨の日に歩行者が傘を差したり帽子を被って歩いている,train2014/COCO_train2014_000000028953.jpg
1865,男性がスキーでターンをしている,train2014/COCO_train2014_000000006053.jpg
1866,二人の男性が笑顔で並んでいる,train2014/COCO_train2014_000000020983.jpg
1867,ストライプのワンピースを着た女性がジャムを瓶につめている,train2014/COCO_train2014_000000001145.jpg
1868,赤いヘルメットの選手がバットを握っている,train2014/COCO_train2014_000000024571.jpg
1869,年配の男性がネクタイを締め、ジャケットを着てる,train2014/COCO_train2014_000000038670.jpg
1870,スキー板を履いた３人の人物が雪の上に立っている,train2014/COCO_train2014_000000023539.jpg
1871,水色のシャツの女性が馬を連れている,train2014/COCO_train2014_000000087017.jpg
1872,ドーナツ工場にて黒人男性が工場説明を行い、白人の親子がチョコチップを触ったり、小さな女の子が販売員用の帽子を被り参加している模様,train2014/COCO_train2014_000000105685.jpg
1873,サーファーがサーフボードを抱えて自転車に乗っている,train2014/COCO_train2014_000000067269.jpg
1874,黒い服の女性がテーブルで料理を食べている,train2014/COCO_train2014_000000026655.jpg
1875,赤いユニフォームを着た選手がコーナーポストに向かって走っている,train2014/COCO_train2014_000000011015.jpg
1876,三段のウエディングケーキの二段目に新郎新婦がナイフを入れている,train2014/COCO_train2014_000000119065.jpg
1877,スポーツ競技の会場で紺のジャケットを着た男性がインタビューを受けている,train2014/COCO_train2014_000000079152.jpg
1878,眠そうな顔をしている少年がいる,train2014/COCO_train2014_000000073824.jpg
1879,グレーのシャツを着た男とピンクのキャミソールを着た女が肩を組んで立っている,train2014/COCO_train2014_000000024563.jpg
1880,インタビューに笑顔で答える、軍人,train2014/COCO_train2014_000000081743.jpg
1881,白い服を着た人がテニスをしている,train2014/COCO_train2014_000000020698.jpg
1882,眼鏡をかけたスーツの男性は右手にカバンを持っている,train2014/COCO_train2014_000000015069.jpg
1883,ストライプのシャツを着て、サングラスをかけた男性がいる,train2014/COCO_train2014_000000088270.jpg
1884,赤い服を着た女性がフライパンで調理をしている,train2014/COCO_train2014_000000031537.jpg
1885,髪の長い女性がドーナツを食べている,train2014/COCO_train2014_000000013595.jpg
1886,ピンクのスポーツウエアの女性がテニスコートでラケットを構えている,train2014/COCO_train2014_000000038123.jpg
1887,歯磨き粉のケースを口に加えている赤ちゃんがいる,train2014/COCO_train2014_000000052036.jpg
1888,二人乗りのスクーターに乗った男性と赤い僧衣の男性が話している,train2014/COCO_train2014_000000031788.jpg
1889,ベンチに男の人と女の人が座って話をしている,train2014/COCO_train2014_000000042862.jpg
1890,制服姿の男の子が木登りをしている,train2014/COCO_train2014_000000071024.jpg
1891,女性が大きなピザを食べようとしている,train2014/COCO_train2014_000000075305.jpg
1892,路上に赤と緑の衣装を来た女性が立っている,train2014/COCO_train2014_000000030665.jpg
