no,images,subject,cap_original,cap_ll,cap_lh,cap_hl,cap_hh,ll_humor_score,ll_img_sim,ll_word_sim,lh_humor_score,lh_img_sim,lh_word_sim,hl_humor_score,hl_img_sim,hl_word_sim,hh_humor_score,hh_img_sim,hh_word_sim
1352,COCO_test2015_000000581265.jpg,少年,サッカーの試合で、ゴール前にスライディングしようとする少年ですね！,サッカーの試合で、ゴール前にスライディングしようとするスネークですね！,サッカーの試合で、ゴール前にスライディングしようとするバードですね！,サッカーの試合で、ゴール前にスライディングしようとするラケットですね！,サッカーの試合で、ゴール前にスライディングしようとするバレーボールですね！,0.9990528583,6e-10,0.0009471411,0.4215257119,1.5e-09,0.4215257125,0.4068552016,0.4864915609,0.1636952533,0.0946936119,0.4345509112,0.2179114334
1353,COCO_test2015_000000018907.jpg,男性,黄色い服の男性がゲームをしていますね！,黄色い服のディスクブレーキ男がゲームをしていますね！,黄色い服のヤギ男がゲームをしていますね！,黄色い服のアイスボックス男がゲームをしていますね！,黄色い服のISIS男がゲームをしていますね！,0.996428628,1.008e-07,0.0035712716,0.286728045,4.79e-08,0.2867280587,0.1173592358,0.1238462552,0.0523796166,0.0094130476,0.0275218505,0.3420208821
1356,COCO_test2015_000000004305.jpg,男性,男性がかまどの前で料理をしていますね！,計算尺男がかまどの前で料理をしていますね！,おむつ男がかまどの前で料理をしていますね！,鍋男がかまどの前で料理をしていますね！,大鍋男がかまどの前で料理をしていますね！,0.969690426,0.0,0.030309574,0.3436544225,0.0,0.3436544225,0.6847947935,0.7116612792,0.0377517879,0.0268664857,0.7116612792,0.0377517879
1357,COCO_test2015_000000088366.jpg,人,スキーをしている人がこちらを向いていますね！,スキーをしているガラガラヘビ人間がこちらを向いていますね！,スキーをしている食物人間がこちらを向いていますね！,スキーをしているスキー人間がこちらを向いていますね！,スキーをしているスキーの板人間がこちらを向いていますね！,0.9874126225,0.0,0.0125873775,0.355570827,0.0,0.355570827,0.9833560589,0.9988277555,0.0154898545,0.0154716966,0.9988277555,0.0154898545
1362,COCO_test2015_000000025871.jpg,男性,テニスコートで男性がボールを打ち返していますね！,テニスコートでライター男がボールを打ち返していますね！,テニスコートで刃物男がボールを打ち返していますね！,テニスコートでラケット男がボールを打ち返していますね！,テニスコートでテニスラケット男がボールを打ち返していますね！,0.9910946281,0.0,0.0089053719,0.3158589079,0.0,0.3158589079,0.8268116428,0.9997960925,0.1730197297,0.1729844497,0.9997960925,0.1730197297
1367,COCO_test2015_000000034566.jpg,男性,ヘルメットをかぶった男性がスケートボードをしていますね！,ヘルメットをかぶったポットパイ男がスケートボードをしていますね！,ヘルメットをかぶった食べ物男がスケートボードをしていますね！,ヘルメットをかぶった鉄兜男がスケートボードをしていますね！,ヘルメットをかぶった鉄帽男がスケートボードをしていますね！,0.9824211855,2.2e-09,0.0175788123,0.3201194603,7.1e-09,0.3201194626,0.649411884,0.8518329263,0.2376299813,0.2024210423,0.8518329263,0.2376299813
1368,COCO_test2015_000000138031.jpg,男性,草むらに立っている青い服を着た男性ですね！,草むらに立っている青い服を着た消防艇男ですね！,草むらに立っている青い服を着たクローゼット男ですね！,草むらに立っている青い服を着た飼料男ですね！,草むらに立っている青い服を着た乾し草男ですね！,0.9983749635,2.11e-08,0.0016250154,0.3627719536,2.43e-08,0.3627719624,0.6898464993,0.7426077724,0.0710486411,0.0527612731,0.7426077724,0.0710486411
1372,COCO_test2015_000000029864.jpg,人,雪の上でスキーをしている人でありますね！,雪の上でスキーをしているポットパイ人間でありますね！,雪の上でスキーをしている食物人間でありますね！,雪の上でスキーをしているスキー人間でありますね！,雪の上でスキーをしている高山人間でありますね！,0.9964996616,0.0,0.0035003384,0.355570827,0.0,0.355570827,0.6453532609,0.6555069685,0.0154898545,0.0118106911,0.3352819979,0.0352261416
1376,COCO_test2015_000000033482.jpg,ナイフ,テーブルの上にピザとフォークとナイフがありますね！,テーブルの上にピザとフォークと五月祭がありますね！,テーブルの上にピザとフォークとバーベルがありますね！,テーブルの上にピザとフォークとこね粉がありますね！,テーブルの上にピザとフォークとパン生地がありますね！,0.9712241164,1.88e-08,0.0287758653,0.49353036,1.94e-08,0.4935303696,0.2713917868,0.4607683718,0.411001702,0.189376585,0.4607683718,0.411001702
1377,COCO_test2015_000000029282.jpg,男性,男性が2人、女性の方に向かって手を伸ばしていますね！,ディスクブレーキ男が2人、女性の方に向かって手を伸ばしていますね！,いぬっころ男が2人、女性の方に向かって手を伸ばしていますね！,担架男が2人、女性の方に向かって手を伸ばしていますね！,豚男が2人、女性の方に向かって手を伸ばしていますね！,0.9964286489,7.98e-08,0.0035712716,0.3214014264,3.545e-07,0.3214015403,0.1578480942,0.1822968423,0.1341150391,0.0321117753,0.1047117189,0.3066684
1379,COCO_test2015_000000004561.jpg,女性,女性が鏡に映った自分を自撮りしていますね！,鯱女が鏡に映った自分を自撮りしていますね！,バード女が鏡に映った自分を自撮りしていますね！,ヴァイオリン女が鏡に映った自分を自撮りしていますね！,ヴィヨロン女が鏡に映った自分を自撮りしていますね！,0.996887383,3.74e-08,0.0031125797,0.2745906239,1.65e-08,0.2745906284,0.3744478842,0.4003542364,0.0647085751,0.0259063522,0.4003542364,0.0647085751
1382,COCO_test2015_000000061212.jpg,少年,バットを持った少年が微笑んでいますね！,バットを持ったパイプオルガンが微笑んでいますね！,バットを持ったバードが微笑んでいますね！,バットを持ったさくが微笑んでいますね！,バットを持ったブランコが微笑んでいますね！,0.9996856687,3.618e-07,0.0003139696,0.4215257092,7.8e-09,0.4215257125,0.0929027054,0.0934213251,0.0055514062,0.0247536266,0.1134098694,0.2182669524
1383,COCO_test2015_000000008000.jpg,女性,ピザを食べている女性がこちらを見て微笑んでいますね！,ピザを食べている空母女がこちらを見て微笑んでいますね！,ピザを食べているヤギ女がこちらを見て微笑んでいますね！,ピザを食べている中華鍋女がこちらを見て微笑んでいますね！,ピザを食べているピザ女がこちらを見て微笑んでいますね！,0.9964943187,5e-10,0.0035056808,0.3173351649,1.6e-09,0.3173351654,0.3530551621,0.3657861352,0.0348044169,0.0273791319,0.1322388649,0.2070430043
1390,COCO_test2015_000000033929.jpg,人,バスの前に５人の人が並んでいますね！,バスの前に５ペン人間の人が並んでいますね！,バスの前に５犬人間の人が並んでいますね！,バスの前に５車人間の人が並んでいますね！,バスの前に５護送車人間の人が並んでいますね！,0.9902888536,6.32e-08,0.0097110838,0.3634505473,1.065e-07,0.363450586,0.1863664258,0.1929703653,0.0342225578,0.0418270138,0.199054718,0.2101282211
1391,COCO_test2015_000000073179.jpg,男性,男性がバットを持って構えていますね！,ボウル男がバットを持って構えていますね！,食物男がバットを持って構えていますね！,フェンス男がバットを持って構えていますね！,野球選手男がバットを持って構えていますね！,0.9979468128,5e-09,0.0020531822,0.3201194619,2.1e-09,0.3201194626,0.7023739886,0.7270637155,0.0339581338,0.0388213695,0.1157522872,0.3353831743
1394,COCO_test2015_000000100508.jpg,男性,男性がフリスビーを投げていますね！,モデム男がフリスビーを投げていますね！,クローゼット男がフリスビーを投げていますね！,小銃男がフリスビーを投げていますね！,銃男がフリスビーを投げていますね！,0.9961317509,1.26e-08,0.0038682365,0.362771959,9.5e-09,0.3627719624,0.3751001043,0.4181199372,0.1028887386,0.0430198329,0.4181199372,0.1028887386
1396,COCO_test2015_000000024685.jpg,瞬間,テニスの試合で男性がボールを打ち返した瞬間ですね！,テニスの試合で男性がボールを打ち返したサナダムシですね！,テニスの試合で男性がボールを打ち返したライオンですね！,テニスの試合で男性がボールを打ち返したテニスラケットですね！,テニスの試合で男性がボールを打ち返したラケットですね！,0.9982103822,0.0,0.0017896178,0.243956505,0.0,0.243956505,0.7663899394,0.9727768898,0.2121626784,0.2063869504,0.9727768898,0.2121626784
1397,COCO_test2015_000000002917.jpg,女性,テニスコートでテニスをしている女性ですね！,テニスコートでテニスをしているゾウ女ですね！,テニスコートでテニスをしている食べ物女ですね！,テニスコートでテニスをしているラケット女ですね！,テニスコートでテニスをしているテニスラケット女ですね！,0.9994778069,0.0,0.0005221931,0.3667304751,0.0,0.3667304751,0.8807710511,0.9986338019,0.118023995,0.1178627508,0.9986338019,0.118023995
1399,COCO_test2015_000000100363.jpg,凧,空にたくさんの凧が飛んでいますね！,空にたくさんのポットパイが飛んでいますね！,空にたくさんの火鍋子が飛んでいますね！,空にたくさんの太陽炉が飛んでいますね！,空にたくさんの風船が飛んでいますね！,0.9840457406,2.33e-08,0.0159542365,0.5376089399,2.65e-08,0.5376089541,0.0199302504,0.0229856577,0.1329266875,0.021420486,0.0363481864,0.58931375
1401,COCO_test2015_000000566443.jpg,操作,電車の座席に座って携帯端末を操作していますね！,電車の座席に座って携帯端末をツルしていますね！,電車の座席に座って携帯端末をテニスラケットしていますね！,電車の座席に座って携帯端末をテレビしていますね！,電車の座席に座って携帯端末をジョイスティックしていますね！,0.99973958,2e-10,0.0002604198,0.2577538584,3.2e-09,0.2577538592,0.318517989,0.3388556242,0.0600185854,0.0752687877,0.1300471723,0.5787806561
1403,COCO_test2015_000000034446.jpg,人,空港でたくさんの人が荷物を調べていますね！,空港でたくさんの長虫人間が荷物を調べていますね！,空港でたくさんのいぬ人間が荷物を調べていますね！,空港でたくさんのスーツ人間が荷物を調べていますね！,空港でたくさんのアコーディオン人間が荷物を調べていますね！,0.9874126008,2.2e-08,0.0125873775,0.3634505703,4.33e-08,0.363450586,0.1124861193,0.1180163026,0.0468594865,0.0093710937,0.110228017,0.0850155334
1404,COCO_test2015_000000530893.jpg,男性,白い服を着た男性がフリスビーを持っていますね！,白い服を着たディスクブレーキ男がフリスビーを持っていますね！,白い服を着たワン公男がフリスビーを持っていますね！,白い服を着たテニスラケット男がフリスビーを持っていますね！,白い服を着たラケット男がフリスビーを持っていますね！,0.9964287281,3e-10,0.0035712716,0.3214015395,2.4e-09,0.3214015403,0.8131877163,0.9833217859,0.1730197297,0.1701340696,0.9833217859,0.1730197297
1407,COCO_test2015_000000083031.jpg,男性,男性がチョコレートケーキに立っていますね！,モデム男がチョコレートケーキに立っていますね！,野羊男がチョコレートケーキに立っていますね！,蝋燭男がチョコレートケーキに立っていますね！,キャンドル男がチョコレートケーキに立っていますね！,0.9961311103,6.557e-07,0.0038682365,0.2867278647,6.767e-07,0.2867280587,0.1465777878,0.1643316597,0.1080368317,0.0177538719,0.1643316597,0.1080368317
1408,COCO_test2015_000000578593.jpg,子供,子供がドーナツを手づかみで食べていますね！,日時計がドーナツを手づかみで食べていますね！,ねこがドーナツを手づかみで食べていますね！,穂がドーナツを手づかみで食べていますね！,トウモロコシがドーナツを手づかみで食べていますね！,0.9970361183,5.9e-09,0.0029638758,0.485081708,4e-09,0.4850817099,0.4760645018,0.4873487949,0.0231544495,0.1112852812,0.3730174005,0.2983380429
1411,COCO_test2015_000000015606.jpg,車椅子,スキー場でスキーをはき車椅子を押していますね！,スキー場でスキーをはきウーパールーパーを押していますね！,スキー場でスキーをはきバーベルを押していますね！,スキー場でスキーをはきスキーを押していますね！,スキー場でスキーをはきスキーの板を押していますね！,0.9930275642,4e-10,0.0069724354,0.3595901188,8e-10,0.3595901191,0.635190805,0.9572017789,0.3364086664,0.3220109739,0.9572017789,0.3364086664
1417,COCO_test2015_000000061210.jpg,男の子,小さな男の子が、スプーンを持っていますね！,小さなスノーモービルが、スプーンを持っていますね！,小さなバードが、スプーンを持っていますね！,小さなコップが、スプーンを持っていますね！,小さな水飲が、スプーンを持っていますね！,0.9998444376,7.7e-09,0.0001555547,0.5364592354,5e-10,0.5364592357,0.5406216534,0.641816318,0.1576691988,0.1011946646,0.641816318,0.1576691988
1418,COCO_test2015_000000540998.jpg,人,スケートボードに乗った人でありますね！,スケートボードに乗ったアイス人間でありますね！,スケートボードに乗った犬人間でありますね！,スケートボードに乗ったプラネタリウム人間でありますね！,スケートボードに乗ったカヌー人間でありますね！,0.9907430979,6.21e-08,0.0092568406,0.3634505817,1.19e-08,0.363450586,0.1175884133,0.12623851,0.0685218538,0.0101834549,0.0566691309,0.179700213
1419,COCO_test2015_000000037943.jpg,男性,男性が女性にネクタイを引っ張られていますね！,ディスクブレーキ男が女性にネクタイを引っ張られていますね！,かえる男が女性にネクタイを引っ張られていますね！,花聟男が女性にネクタイを引っ張られていますね！,ドレス男が女性にネクタイを引っ張られていますね！,0.9964287253,3.1e-09,0.0035712716,0.253447495,3.3e-09,0.2534474958,0.5233805568,0.5339844227,0.0198580061,0.0629864873,0.164187029,0.3836264515
1421,COCO_test2015_000000066626.jpg,人,赤いカッパを着た人が黒い自転車に乗っていますね！,赤いカッパを着たポットパイ人間が黒い自転車に乗っていますね！,赤いカッパを着たボート人間が黒い自転車に乗っていますね！,赤いカッパを着たかつら人間が黒い自転車に乗っていますね！,赤いカッパを着たISIS人間が黒い自転車に乗っていますね！,0.9964996311,3.06e-08,0.0035003384,0.2991427807,2.59e-08,0.2991427884,0.0940885759,0.096840784,0.0284199283,0.0080090984,0.042480208,0.1885371757
1422,COCO_test2015_000000037221.jpg,チーム,芝生の上でフリスビーを奪い合う2チームですね！,芝生の上でフリスビーを奪い合う2ウーパールーパーですね！,芝生の上でフリスビーを奪い合う2ジャガーですね！,芝生の上でフリスビーを奪い合う2ラグビーボールですね！,芝生の上でフリスビーを奪い合う2鉄兜ですね！,0.9976906477,5.5e-09,0.0023093468,0.3048976594,6e-09,0.3048976612,0.8821548562,0.8904154897,0.0092772796,0.0106863944,0.042720627,0.2501460091
1423,COCO_test2015_000000034977.jpg,女性,クリスマスツリーの前に立っている女性がいますね！,クリスマスツリーの前に立っている航空母艦女がいますね！,クリスマスツリーの前に立っているヤギ女がいますね！,クリスマスツリーの前に立っているストール女がいますね！,クリスマスツリーの前に立っている靴屋女がいますね！,0.9964943157,3.5e-09,0.0035056808,0.3173351642,3.8e-09,0.3173351654,0.0877192404,0.0898192972,0.0233809083,0.0301199231,0.0916403681,0.3286752744
1424,COCO_test2015_000000005908.jpg,男性,男性がスケートボードに乗っていますね！,石垣男がスケートボードに乗っていますね！,クローゼット男がスケートボードに乗っていますね！,いぬっころ男がスケートボードに乗っていますね！,いぬ男がスケートボードに乗っていますね！,0.9946304381,1.17e-08,0.0053695503,0.3627719583,1.14e-08,0.3627719624,0.2744298827,0.4044068754,0.3214015403,0.1299769927,0.4044068754,0.3214015403
1426,COCO_test2015_000000573777.jpg,男性,男性がドーナツを持ち微笑んでいますね！,スノーモービル男がドーナツを持ち微笑んでいますね！,スカート男がドーナツを持ち微笑んでいますね！,ルーペ男がドーナツを持ち微笑んでいますね！,麦わら帽子男がドーナツを持ち微笑んでいますね！,0.9955601559,3.4e-09,0.0044398407,0.3369235691,1.6e-08,0.3369235745,0.2327880959,0.2467681766,0.0566526888,0.0364092367,0.1829774231,0.1989821265
1428,COCO_test2015_000000095884.jpg,女性,女性がキッチンで料理をしていますね！,間欠泉女がキッチンで料理をしていますね！,ドッグ女がキッチンで料理をしていますね！,肉切り包丁女がキッチンで料理をしていますね！,包丁女がキッチンで料理をしていますね！,0.9997027287,1.9e-09,0.0002972694,0.3680149765,5.8e-09,0.3680149786,0.5373015869,0.6803566217,0.2102647792,0.1430550348,0.6803566217,0.2102647792
1429,COCO_test2015_000000567158.jpg,人,サーフボードを持った人が浜辺に立っていますね！,サーフボードを持ったキャンドル人間が浜辺に立っていますね！,サーフボードを持ったクマ人間が浜辺に立っていますね！,サーフボードを持った鮫人間が浜辺に立っていますね！,サーフボードを持ったサメ人間が浜辺に立っていますね！,0.998637294,1.235e-07,0.0013625827,0.2534039622,1.805e-07,0.2534040079,0.4803096923,0.6416596174,0.2514571912,0.1613499251,0.6416596174,0.2514571912
1430,COCO_test2015_000000552030.jpg,赤ちゃん,赤ちゃんが歯ブラシを口に入れていますね！,空母が歯ブラシを口に入れていますね！,犬が歯ブラシを口に入れていますね！,警笛が歯ブラシを口に入れていますね！,アイスキャンディーが歯ブラシを口に入れていますね！,0.9963204881,1.01e-08,0.0036795018,0.5699340906,2.69e-08,0.5699341059,0.0812250212,0.1054099873,0.2294371405,0.025010761,0.0665358528,0.3758990068
1431,COCO_test2015_000000032407.jpg,針,時計の針は12時55分を指していますね！,時計のスネークは12時55分を指していますね！,時計の蝿は12時55分を指していますね！,時計の小屋は12時55分を指していますね！,時計の仮小屋は12時55分を指していますね！,0.9880367489,5.4e-09,0.0119632458,0.426550537,7.5e-09,0.4265505402,0.5819987425,0.7239682674,0.1960990989,0.1419695249,0.7239682674,0.1960990989
1434,COCO_test2015_000000034226.jpg,男の子,男の子がゲームのリモコンを持っていますね！,蒸気機関車がゲームのリモコンを持っていますね！,バードがゲームのリモコンを持っていますね！,マリンバがゲームのリモコンを持っていますね！,パジャマがゲームのリモコンを持っていますね！,0.9981909703,2.855e-07,0.0018087447,0.5364592081,5.15e-08,0.5364592357,0.106913086,0.1218702048,0.1227299062,0.0337878601,0.0732208937,0.4614510753
1435,COCO_test2015_000000027588.jpg,男性,男性がスケートボードに乗っていますね！,ポットパイ男がスケートボードに乗っていますね！,化粧台男がスケートボードに乗っていますね！,海水パンツ男がスケートボードに乗っていますね！,海パン男がスケートボードに乗っていますね！,0.9824211841,3.7e-09,0.0175788123,0.3076047611,2.2e-09,0.3076047618,0.707230381,0.8834631443,0.199479474,0.1762327633,0.8834631443,0.199479474
1438,COCO_test2015_000000039867.jpg,ワイングラス,テーブルの上にはワイングラスが４つありますね！,テーブルの上にはトロリーバスが４つありますね！,テーブルの上にはクモの巣が４つありますね！,テーブルの上にはクロスワードが４つありますね！,テーブルの上にはジグソーパズルが４つありますね！,0.9832750439,3.23e-08,0.0167249243,0.4761418209,2.72e-08,0.4761418339,0.311135412,0.3826473951,0.1868874164,0.1083237464,0.2602665722,0.41620307
1439,COCO_test2015_000000115871.jpg,女性,女性がブロッコリーをフォークで切っていますね！,鯱女がブロッコリーをフォークで切っていますね！,野球選手女がブロッコリーをフォークで切っていますね！,アイス女がブロッコリーをフォークで切っていますね！,クリーム女がブロッコリーをフォークで切っていますね！,0.9968874201,2e-10,0.0031125797,0.3420551619,2e-10,0.342055162,0.1375977926,0.1608988941,0.1448182824,0.0233011015,0.1608988941,0.1448182824
1441,COCO_test2015_000000026543.jpg,女性,傘をさした女性が笑顔でこちらを見ていますね！,傘をさした航空母艦女が笑顔でこちらを見ていますね！,傘をさした野羊女が笑顔でこちらを見ていますね！,傘をさしたゾウ女が笑顔でこちらを見ていますね！,傘をさした牛車女が笑顔でこちらを見ていますね！,0.9964943164,2.8e-09,0.0035056808,0.3173351636,5.7e-09,0.3173351654,0.0006563178,0.0007664353,0.1436748745,0.0001600947,0.0007369759,0.2172320001
1442,COCO_test2015_000000086892.jpg,男性,スキー板を持った男性が雪山を登っていますね！,スキー板を持ったオベルスク男が雪山を登っていますね！,スキー板を持ったネクタイ男が雪山を登っていますね！,スキー板を持ったショベル男が雪山を登っていますね！,スキー板を持ったシャベル男が雪山を登っていますね！,0.9951057112,3.84e-08,0.0048942506,0.3752431039,5.41e-08,0.3752431242,0.3642215689,0.4343586862,0.1614728092,0.0701371173,0.4343586862,0.1614728092
1445,COCO_test2015_000000091635.jpg,男性,芝生の上でフリスビーをキャッチする男性ですね！,芝生の上でフリスビーをキャッチするディスクブレーキ男ですね！,芝生の上でフリスビーをキャッチする食物男ですね！,芝生の上でフリスビーをキャッチするラグビーボール男ですね！,芝生の上でフリスビーをキャッチするバレーボール男ですね！,0.996428726,2.4e-09,0.0035712716,0.3201194623,8e-10,0.3201194626,0.5806075303,0.5896578431,0.0153484141,0.0388386124,0.2352118194,0.1651218571
1448,COCO_test2015_000000016126.jpg,男性,男性がテレビゲームで遊んでいますね！,消防艇男がテレビゲームで遊んでいますね！,ワン公男がテレビゲームで遊んでいますね！,マイクロフォン男がテレビゲームで遊んでいますね！,アワビ男がテレビゲームで遊んでいますね！,0.9983749575,2.71e-08,0.0016250154,0.3214015292,3.45e-08,0.3214015403,0.1301064631,0.1320121884,0.0144359801,0.0214392941,0.1474902034,0.145360801
1449,COCO_test2015_000000030844.jpg,男性,男性が砂浜でフリスビーをしていますね！,ディスクブレーキ男が砂浜でフリスビーをしていますね！,食物男が砂浜でフリスビーをしていますね！,橋台男が砂浜でフリスビーをしていますね！,延棒男が砂浜でフリスビーをしていますね！,0.9964287257,2.7e-09,0.0035712716,0.3201194623,8e-10,0.3201194626,0.078767159,0.0809718072,0.0272273552,0.0071300745,0.0672884732,0.1059627916
1451,COCO_test2015_000000050384.jpg,男性,サーフボードに乗った男性がサーフィンをしていますね！,サーフボードに乗ったディスクブレーキ男がサーフィンをしていますね！,サーフボードに乗ったクローゼット男がサーフィンをしていますね！,サーフボードに乗ったアシカ男がサーフィンをしていますね！,サーフボードに乗ったいぬっころ男がサーフィンをしていますね！,0.9964287214,7e-09,0.0035712716,0.3627719589,9.7e-09,0.3627719624,0.1623297818,0.1882633418,0.1377515122,0.0707852396,0.2202392668,0.3214015403
1456,COCO_test2015_000000109809.jpg,人,芝生の上で凧揚げをしている人がいますね！,芝生の上で凧揚げをしているポットパイ人間がいますね！,芝生の上で凧揚げをしている食べ物人間がいますね！,芝生の上で凧揚げをしている高山人間がいますね！,芝生の上で凧揚げをしている大垣人間がいますね！,0.9964996528,8.8e-09,0.0035003384,0.3555708146,3.5e-08,0.355570827,0.1944515579,0.2015514374,0.0352261416,0.0249059582,0.1646683365,0.1512492244
1462,COCO_test2015_000000565744.jpg,犬,黒い犬が、白い長方形の皿を持っていますね！,黒いオドメーターが、白い長方形の皿を持っていますね！,黒いいぬが、白い長方形の皿を持っていますね！,黒いスカンクが、白い長方形の皿を持っていますね！,黒いいぬっころが、白い長方形の皿を持っていますね！,0.9951183625,0.0,0.0048816375,1.0,0.0,1.0,0.0007705382,0.0013608704,0.4337901336,0.9722054005,0.9722054005,1.0
1465,COCO_test2015_000000562571.jpg,男性,男性が顎に手を当てていますね！,マンホール男が顎に手を当てていますね！,ワン公男が顎に手を当てていますね！,シートベルト男が顎に手を当てていますね！,スーツ男が顎に手を当てていますね！,0.998140502,2.7914e-06,0.0018567118,0.321401416,3.868e-07,0.3214015403,0.071111908,0.0858177766,0.1713615659,0.0200688186,0.0707785413,0.2835438284
1466,COCO_test2015_000000095598.jpg,男性,キッチンで料理をしている女性とそれを見ている男性ですね！,キッチンで料理をしている女性とそれを見ているマンホール男ですね！,キッチンで料理をしている女性とそれを見ているヤギ男ですね！,キッチンで料理をしている女性とそれを見ている皿洗い器男ですね！,キッチンで料理をしている女性とそれを見ている靴屋男ですね！,0.9981431049,1.836e-07,0.0018567118,0.2867280348,8.35e-08,0.2867280587,0.0748229486,0.0782795399,0.0441570217,0.0227316328,0.0924865678,0.2457830727
1467,COCO_test2015_000000001140.jpg,男性,台車に乗せられたリヤカーに乗る男性ですね！,台車に乗せられたリヤカーに乗るポットパイ男ですね！,台車に乗せられたリヤカーに乗る刃物男ですね！,台車に乗せられたリヤカーに乗るドラム男ですね！,台車に乗せられたリヤカーに乗る太鼓男ですね！,0.9824211746,1.33e-08,0.0175788123,0.3158589075,1.2e-09,0.3158589079,0.0276392292,0.032663554,0.1538205168,0.0050243248,0.032663554,0.1538205168
1470,COCO_test2015_000000025200.jpg,子供,子供が二人ソファーに座っていますね！,リザードが二人ソファーに座っていますね！,猫が二人ソファーに座っていますね！,ボックスが二人ソファーに座っていますね！,テレビが二人ソファーに座っていますね！,0.9783311573,3.303e-07,0.0216685196,0.4850813763,6.877e-07,0.4850817099,0.1263731975,0.1285322458,0.0167977171,0.0207693892,0.0712963268,0.2913107885
1471,COCO_test2015_000000039252.jpg,男性,男性がオーブンの中を見ていますね！,マンホール男がオーブンの中を見ていますね！,猫男がオーブンの中を見ていますね！,ジョイスティック男がオーブンの中を見ていますね！,マウス男がオーブンの中を見ていますね！,0.9981430547,2.339e-07,0.0018567118,0.3355120497,4.73e-08,0.3355120656,0.1298989724,0.1302145571,0.0024235743,0.0110424189,0.0493280478,0.2238567988
1474,COCO_test2015_000000012214.jpg,男性,男性が消火栓に親指をあげていますね！,鉢男が消火栓に親指をあげていますね！,刃物男が消火栓に親指をあげていますね！,太鼓男が消火栓に親指をあげていますね！,和服男が消火栓に親指をあげていますね！,0.9979468007,1.71e-08,0.0020531822,0.3158589061,5.8e-09,0.3158589079,0.1121629324,0.1325521767,0.1538205168,0.0225052301,0.0473090634,0.4757065241
1475,COCO_test2015_000000048976.jpg,親子,スキー場でスキーを楽しむ完全防寒の親子ですね！,スキー場でスキーを楽しむ完全防寒のオドメーターですね！,スキー場でスキーを楽しむ完全防寒のサルですね！,スキー場でスキーを楽しむ完全防寒のスキーですね！,スキー場でスキーを楽しむ完全防寒のスキーの板ですね！,0.9863624336,0.0,0.0136375664,0.3042382126,0.0,0.3042382126,0.9521990076,0.989503026,0.0376997517,0.0373040184,0.989503026,0.0376997517
1476,COCO_test2015_000000051036.jpg,男性,フリスビーを奪い合う二人の男性ですね！,フリスビーを奪い合う二人のモデム男ですね！,フリスビーを奪い合う二人のネコ男ですね！,フリスビーを奪い合う二人のラグビーボール男ですね！,フリスビーを奪い合う二人のサッカーボール男ですね！,0.9961317634,1e-10,0.0038682365,0.3355120656,1e-10,0.3355120656,0.8431664811,0.8563094735,0.0153484141,0.0165555584,0.1418151706,0.1167403905
1480,COCO_test2015_000000007636.jpg,男性,赤い服を着た男性が羊を触っていますね！,赤い服を着たモデム男が羊を触っていますね！,赤い服を着た食物男が羊を触っていますね！,赤い服を着た球男が羊を触っていますね！,赤い服を着たいぬっころ男が羊を触っていますね！,0.9961316302,1.338e-07,0.0038682365,0.3201194591,1.08e-08,0.3201194626,0.0830064795,0.089806281,0.0757163238,0.0163545507,0.0508851036,0.3214015403
1481,COCO_test2015_000000576068.jpg,女性,女性がケーキを切り分け用のはさみを持っていますね！,航空母艦女がケーキを切り分け用のはさみを持っていますね！,バード女がケーキを切り分け用のはさみを持っていますね！,カップ女がケーキを切り分け用のはさみを持っていますね！,ドッグ女がケーキを切り分け用のはさみを持っていますね！,0.9964941714,1.483e-07,0.0035056808,0.2745905861,1.539e-07,0.2745906284,0.0941697997,0.0974685475,0.033844229,0.0163236915,0.0443560518,0.3680149786
1482,COCO_test2015_000000579275.jpg,女性,黒い服を着た女性が携帯電話を持っていますね！,黒い服を着た航空母艦女が携帯電話を持っていますね！,黒い服を着た肉屋女が携帯電話を持っていますね！,黒い服を着たオペラグラス女が携帯電話を持っていますね！,黒い服を着た双眼鏡女が携帯電話を持っていますね！,0.9964943182,1e-09,0.0035056808,0.2675009584,2.8e-09,0.2675009591,0.9082452519,0.924695909,0.0177903427,0.0164506571,0.924695909,0.0177903427
1484,COCO_test2015_000000022039.jpg,赤ちゃん,赤ちゃんが歯ブラシをくわえ歯を磨こうとしていますね！,航空母艦が歯ブラシをくわえ歯を磨こうとしていますね！,ドッグが歯ブラシをくわえ歯を磨こうとしていますね！,ホイッスルが歯ブラシをくわえ歯を磨こうとしていますね！,警笛が歯ブラシをくわえ歯を磨こうとしていますね！,0.9963204891,9.1e-09,0.0036795018,0.569934092,2.44e-08,0.5699341059,0.6020380128,0.781296432,0.2294371405,0.1792584192,0.781296432,0.2294371405
1485,COCO_test2015_000000580984.jpg,女性,本棚の前に女性が座っていますね！,本棚の前に空母女が座っていますね！,本棚の前にパンダ女が座っていますね！,本棚の前にライブラリ女が座っていますね！,本棚の前にリコーダー女が座っていますね！,0.9964943065,1.27e-08,0.0035056808,0.2925697138,7.2e-09,0.2925697159,0.2252756752,0.2331276983,0.0336812104,0.0226741545,0.1811554879,0.1251640497
