no,images,subject,cap_original,cap_ll,cap_lh,cap_hl,cap_hh,ll_humor_score,ll_img_sim,ll_word_sim,lh_humor_score,lh_img_sim,lh_word_sim,hl_humor_score,hl_img_sim,hl_word_sim,hh_humor_score,hh_img_sim,hh_word_sim
2508,COCO_train2014_000000121951.jpg,スケートボード,サーフボードを抱えてスケートボードに乗っていますね！,サーフボードを抱えてひつじに乗っていますね！,サーフボードを抱えて蝴蝶に乗っていますね！,サーフボードを抱えて鮫に乗っていますね！,サーフボードを抱えて犬に乗っていますね！,0.9446515921,5.742e-07,0.0553478655,0.4611546833,6.814e-07,0.4611549975,0.002008188,0.0024603973,0.1837952199,0.0004606454,0.0020098104,0.2291984346
2511,COCO_train2014_000000046023.jpg,男性,紺色と白のボーダーの服を着た女性と青いシャツの男性が立っていますね！,紺色と白のボーダーの服を着た女性と青いシャツの鯱男が立っていますね！,紺色と白のボーダーの服を着た女性と青いシャツのいぬ男が立っていますね！,紺色と白のボーダーの服を着た女性と青いシャツのロブスター男が立っていますね！,紺色と白のボーダーの服を着た女性と青いシャツのお魚男が立っていますね！,0.9785094963,0.0,0.0214905037,0.3214015403,0.0,0.3214015403,6.753e-07,7.274e-07,0.0715566966,9.96e-08,6.752e-07,0.1474391169
2514,COCO_train2014_000000019698.jpg,野球選手,ホームベースにたつ三人の野球選手ですね！,ホームベースにたつ三人の小鳥ですね！,ホームベースにたつ三人の蝶々ですね！,ホームベースにたつ三人のキツツキですね！,ホームベースにたつ三人のドッグですね！,0.9947627773,0.0,0.0052372227,0.2082682617,0.0,0.2082682617,8.412e-07,8.456e-07,0.0052372227,1.444e-07,9.46e-07,0.1526814179
2519,COCO_train2014_000000015859.jpg,女性,女性がデスクに座り右上を振り返って見ていますね！,大蛇女がデスクに座り右上を振り返って見ていますね！,ネコ女がデスクに座り右上を振り返って見ていますね！,山ウサギ女がデスクに座り右上を振り返って見ていますね！,ドッグ女がデスクに座り右上を振り返って見ていますね！,0.9611570768,1.275e-07,0.0388428007,0.3921675217,3.83e-07,0.3921676719,0.0002614462,0.0002909362,0.1013625884,0.0001334917,0.0003627344,0.3680149786
2520,COCO_train2014_000000022658.jpg,女の子,こうもりの凧を手に持ってベンチに座る女の子ですね！,こうもりの凧を手に持ってベンチに座る蝸牛ですね！,こうもりの凧を手に持ってベンチに座るねこですね！,こうもりの凧を手に持ってベンチに座るラクダですね！,こうもりの凧を手に持ってベンチに座るドッグですね！,0.9813404321,2.5999e-06,0.0186570165,0.6292229771,1.7038e-06,0.6292240492,0.0028371178,0.0036139819,0.2149607169,0.0019774373,0.0040905718,0.4834134172
2524,COCO_train2014_000000116088.jpg,大人,大人が子供にスケートボードを教えていますね！,サンショウウオが子供にスケートボードを教えていますね！,ネコが子供にスケートボードを教えていますね！,ラクダが子供にスケートボードを教えていますね！,いぬっころが子供にスケートボードを教えていますね！,0.9762362984,4.4e-08,0.0237636586,0.4570869605,4.191e-07,0.4570871521,0.0005005406,0.0006506352,0.230689257,0.0001815132,0.0005084893,0.3569656366
2561,COCO_train2014_000000098190.jpg,男の子,体に合わない大きなシャツを着た男の子がグローブを持って構えていますね！,体に合わない大きなシャツを着た長虫がグローブを持って構えていますね！,体に合わない大きなシャツを着たネコがグローブを持って構えていますね！,体に合わない大きなシャツを着たサザエがグローブを持って構えていますね！,体に合わない大きなシャツを着たワン公がグローブを持って構えていますね！,0.9008882101,1.34e-08,0.0991117778,0.6162551568,2.7e-09,0.6162551585,5.16751e-05,6.31611e-05,0.1818517731,3.85254e-05,7.72507e-05,0.498706517
2562,COCO_train2014_000000027345.jpg,野球選手,サングラスをしている野球選手がグローブをかまえていますね！,サングラスをしている小鳥がグローブをかまえていますね！,サングラスをしている蝴蝶がグローブをかまえていますね！,サングラスをしているロブスターがグローブをかまえていますね！,サングラスをしているカニがグローブをかまえていますね！,0.9947627773,0.0,0.0052372227,0.2082682617,0.0,0.2082682617,1.03e-07,1.068e-07,0.0359642117,3.8e-09,9.97e-08,0.0381437839
2565,COCO_train2014_000000005256.jpg,男性,ハーレーにまたがる髭の生えた男性ですね！,ハーレーにまたがる髭の生えた亀男ですね！,ハーレーにまたがる髭の生えた猫男ですね！,ハーレーにまたがる髭の生えたスネーク男ですね！,ハーレーにまたがる髭の生えたドッグ男ですね！,0.9796596072,9.635e-07,0.0203394489,0.3355116241,1.3159e-06,0.3355120656,0.0012126643,0.00134616,0.0991678134,0.0002649623,0.0008243964,0.3214015403
2569,COCO_train2014_000000086790.jpg,子供達,子供達がテレビゲームで遊んでいますね！,ウサギがテレビゲームで遊んでいますね！,バードがテレビゲームで遊んでいますね！,ネコがテレビゲームで遊んでいますね！,犬がテレビゲームで遊んでいますね！,0.9961949094,2.03e-08,0.0038050704,0.42721016,1.5e-09,0.4272101606,7.14997e-05,8.51878e-05,0.1606812117,3.33373e-05,7.36458e-05,0.4526708664
2570,COCO_train2014_000000116633.jpg,成功,これまで一度も成功しなかったエアーに初めて成功ですね！,これまで一度も犬しなかったエアーに初めて成功ですね！,これまで一度もヒョウしなかったエアーに初めて成功ですね！,これまで一度もチドリしなかったエアーに初めて成功ですね！,これまで一度も鳥しなかったエアーに初めて成功ですね！,0.9990219629,7.7e-09,0.0009780294,0.117588952,2.32e-08,0.1175889547,7.43493e-05,7.51057e-05,0.0100712749,2.5938e-06,4.19888e-05,0.0617741535
2572,COCO_train2014_000000007953.jpg,女性,牧場で集まってくるヒツジをなでる女性ですね！,牧場で集まってくるヒツジをなでるゴキブリ女ですね！,牧場で集まってくるヒツジをなでる猫女ですね！,牧場で集まってくるヒツジをなでる象女ですね！,牧場で集まってくるヒツジをなでるヒツジ女ですね！,0.9961015296,5.5999e-06,0.0038928923,0.3921653481,5.9255e-06,0.3921676719,0.0777440832,0.090788044,0.1436748745,0.0148498546,0.064773269,0.2292589951
2573,COCO_train2014_000000092646.jpg,男性,男性が二人でゲームをしていますね！,鯱男が二人でゲームをしていますね！,かえる男が二人でゲームをしていますね！,トリケラトプス男が二人でゲームをしていますね！,いぬっころ男が二人でゲームをしていますね！,0.9785094849,1.17e-08,0.0214905037,0.2534474945,5.3e-09,0.2534474958,0.0013863492,0.0015560994,0.1090869791,0.0002838061,0.0008830266,0.3214015403
2576,COCO_train2014_000000080332.jpg,女性,赤いTシャツを着た女性がラケットを構えていますね！,赤いTシャツを着た巻貝女がラケットを構えていますね！,赤いTシャツを着た猫女がラケットを構えていますね！,赤いTシャツを着た昆虫女がラケットを構えていますね！,赤いTシャツを着たワン公女がラケットを構えていますね！,0.9956282066,0.0,0.0043717934,0.3921676719,0.0,0.3921676719,2e-10,2e-10,0.1908168361,0.0,0.0,0.3680149786
2582,COCO_train2014_000000008595.jpg,うし,広い野原でうしが１頭草を食べていますね！,広い野原でクモが１頭草を食べていますね！,広い野原でキツネが１頭草を食べていますね！,広い野原でラクダが１頭草を食べていますね！,広い野原でダチョウが１頭草を食べていますね！,0.9998018581,1.24e-08,0.0001981295,0.2974084561,7.415e-07,0.2974086766,0.1632327799,0.1765598655,0.075481965,0.0218797722,0.1676640511,0.1304976951
2583,COCO_train2014_000000048163.jpg,少年,青の野球ユニフォームを着た少年がバットを持って立っていますね！,青の野球ユニフォームを着たスネークがバットを持って立っていますね！,青の野球ユニフォームを着たネコがバットを持って立っていますね！,青の野球ユニフォームを着た魚がバットを持って立っていますね！,青の野球ユニフォームを着たいぬがバットを持って立っていますね！,0.9990526021,2.57e-07,0.0009471411,0.4350097854,1.36e-07,0.4350098446,0.0004298191,0.0005211783,0.1752935714,0.0001684087,0.0004103846,0.4103680968
2586,COCO_train2014_000000001756.jpg,人々,長机に座る人々はパソコンで仕事をしていますね！,長机に座る虚蝉はパソコンで仕事をしていますね！,長机に座るフィッシュはパソコンで仕事をしていますね！,長机に座るロブスターはパソコンで仕事をしていますね！,長机に座るいぬはパソコンで仕事をしていますね！,0.9924645188,5.94e-08,0.0075354222,0.3947661009,2.72e-08,0.3947661116,0.0002621105,0.0002870073,0.0867463486,3.75621e-05,9.51651e-05,0.3947040599
2588,COCO_train2014_000000120971.jpg,女性,1人の男性、頭に布を巻く1人の女性が、1人の男の子にケーキを食べさせてる,1人の男性、頭に布を巻く1人の象女が、1人の男の子にケーキを食べさせてる,1人の男性、頭に布を巻く1人の猫女が、1人の男の子にケーキを食べさせてる,1人の男性、頭に布を巻く1人のアワビ女が、1人の男の子にケーキを食べさせてる,1人の男性、頭に布を巻く1人のドッグ女が、1人の男の子にケーキを食べさせてる,0.9994776843,1.227e-07,0.0005221931,0.3921674151,6.549e-07,0.3921676719,0.0094487722,0.0110934395,0.1482558518,0.0032770284,0.0089046061,0.3680149786
2590,COCO_train2014_000000009190.jpg,男,街中の公園でベンチで抱き合う2人と石段をスケートボードでジャンプしている男ですね！,街中の公園でベンチで抱き合う2人と石段をスケートボードでジャンプしているイソギンチャク男ですね！,街中の公園でベンチで抱き合う2人と石段をスケートボードでジャンプしている狐男ですね！,街中の公園でベンチで抱き合う2人と石段をスケートボードでジャンプしているクジャク男ですね！,街中の公園でベンチで抱き合う2人と石段をスケートボードでジャンプしているいぬっころ男ですね！,0.9888159734,8.748e-07,0.0111831616,0.4622150214,1.983e-07,0.4622151131,0.0022135237,0.0026702303,0.17103639,0.0004808339,0.0013078565,0.3676503651
2606,COCO_train2014_000000025100.jpg,男性,ウエットスーツを着た3人の女性とひとりの男性が海辺にいますね！,ウエットスーツを着た3人の女性とひとりの巻貝男が海辺にいますね！,ウエットスーツを着た3人の女性とひとりのいぬ男が海辺にいますね！,ウエットスーツを着た3人の女性とひとりのバード男が海辺にいますね！,ウエットスーツを着た3人の女性とひとりのサメ男が海辺にいますね！,0.9719309911,3.85e-08,0.0280689715,0.3214014917,1.513e-07,0.3214015403,0.0522541467,0.0554997921,0.058480317,0.0050368446,0.0240605678,0.2093402211
2610,COCO_train2014_000000030752.jpg,犬,雪道をスキーヤーに犬が同伴して歩いていますね！,雪道をスキーヤーにへびが同伴して歩いていますね！,雪道をスキーヤーにゴリラが同伴して歩いていますね！,雪道をスキーヤーにねこが同伴して歩いていますね！,雪道をスキーヤーにドッグが同伴して歩いていますね！,0.9571916369,0.0,0.0428083631,0.624650746,3e-10,0.6246507462,0.0001006834,0.0001639689,0.3859606026,0.0470985658,0.0470985658,1.0
2619,COCO_train2014_000000103437.jpg,少女,少女が、フォークを使って食事をしようとしていますね！,象が、フォークを使って食事をしようとしていますね！,猫が、フォークを使って食事をしようとしていますね！,カニが、フォークを使って食事をしようとしていますね！,ザリガニが、フォークを使って食事をしようとしていますね！,0.9986432589,2.318e-07,0.0013565096,0.5580573095,4.5e-07,0.5580575606,0.001823435,0.0021440783,0.1495482966,0.0003488506,0.0021561752,0.1617914
2621,COCO_train2014_000000114788.jpg,男性,男性がゲームをしながら飲み物を飲んでいますね！,デンデンムシ男がゲームをしながら飲み物を飲んでいますね！,ネコ男がゲームをしながら飲み物を飲んでいますね！,カブトムシ男がゲームをしながら飲み物を飲んでいますね！,小鳥男がゲームをしながら飲み物を飲んでいますね！,0.9719295057,1.5668e-06,0.0280689715,0.3355119462,3.56e-07,0.3355120656,0.0038486383,0.0046013966,0.1635934354,0.0008714773,0.0045472747,0.1916482557
2624,COCO_train2014_000000112574.jpg,バッター,デッドボールを避けようとしているバッターですね！,デッドボールを避けようとしているサンショウウオですね！,デッドボールを避けようとしている蜘蛛ですね！,デッドボールを避けようとしているダチョウですね！,デッドボールを避けようとしているドッグですね！,0.9966816538,2e-10,0.003318346,0.2551802734,2.9e-09,0.2551802741,1.13397e-05,1.25433e-05,0.0959587236,1.3986e-06,1.1628e-05,0.1202764699
2628,COCO_train2014_000000062969.jpg,男性,赤い帽子の男性がスケボーをしていますね！,赤い帽子のわらじむし男がスケボーをしていますね！,赤い帽子の猫男がスケボーをしていますね！,赤い帽子のお魚男がスケボーをしていますね！,赤い帽子のドッグ男がスケボーをしていますね！,0.9454074659,2.909e-07,0.0545922591,0.335511959,3.177e-07,0.3355120656,0.0002154791,0.0002527434,0.1474391169,5.79844e-05,0.000180411,0.3214015403
2633,COCO_train2014_000000004527.jpg,野球選手,野球選手がボールをキャッチしていますね！,バードがボールをキャッチしていますね！,蝴蝶がボールをキャッチしていますね！,長虫がボールをキャッチしていますね！,犬がボールをキャッチしていますね！,0.9947627772,1e-10,0.0052372227,0.2082682617,0.0,0.2082682617,2.2127e-06,2.2665e-06,0.0237261937,8.61e-08,5.636e-07,0.1526814179
2641,COCO_train2014_000000018327.jpg,男性,ワイングラスをもった初老の男性がマイクの前にいますね！,ワイングラスをもった初老のカメ男がマイクの前にいますね！,ワイングラスをもった初老の猫男がマイクの前にいますね！,ワイングラスをもった初老のスネーク男がマイクの前にいますね！,ワイングラスをもった初老のドッグ男がマイクの前にいますね！,0.9796605035,4.86e-08,0.0203394489,0.3355120503,4.57e-08,0.3355120656,1.42427e-05,1.58106e-05,0.0991678134,5.6744e-06,1.76551e-05,0.3214015403
2642,COCO_train2014_000000001237.jpg,おばあちゃん,白くて大きなクマのぬいぐるいをかかえた車いすのおばあちゃんですね！,白くて大きなクマのぬいぐるいをかかえた車いすのヘビですね！,白くて大きなクマのぬいぐるいをかかえた車いすのバードですね！,白くて大きなクマのぬいぐるいをかかえた車いすのロブスターですね！,白くて大きなクマのぬいぐるいをかかえた車いすのドッグですね！,0.9920353926,1.571e-07,0.0079644516,0.5629592265,3.31e-08,0.5629592451,0.0047744552,0.0054478003,0.1235994432,0.0013161134,0.0033742746,0.390043362
2643,COCO_train2014_000000014969.jpg,男,黒いシャツの男がシルバーのカメラを持っていますね！,黒いシャツのイソギンチャク男がシルバーのカメラを持っていますね！,黒いシャツのフォックス男がシルバーのカメラを持っていますね！,黒いシャツのロブスター男がシルバーのカメラを持っていますね！,黒いシャツのワン公男がシルバーのカメラを持っていますね！,0.9888151232,1.7346e-06,0.0111831616,0.4622146893,9.168e-07,0.4622151131,0.0007632383,0.0008194168,0.0685591303,0.0002531831,0.0006886518,0.3676503651
2651,COCO_train2014_000000091276.jpg,女性,女性がテニスをプレイしていますね！,長蛇女がテニスをプレイしていますね！,ねこ女がテニスをプレイしていますね！,シャチ女がテニスをプレイしていますね！,ドッグ女がテニスをプレイしていますね！,0.9611571993,0.0,0.0388428007,0.3921676719,0.0,0.3921676719,0.0,0.0,0.0031125797,0.0,0.0,0.3680149786
2660,COCO_train2014_000000051046.jpg,男性,スーツを着た男性が傘をさしていますね！,スーツを着たカメ男が傘をさしていますね！,スーツを着たワン公男が傘をさしていますね！,スーツを着た昆虫男が傘をさしていますね！,スーツを着たラクダ男が傘をさしていますね！,0.9796604725,8.02e-08,0.0203394489,0.3214015379,7.6e-09,0.3214015403,1.90541e-05,2.23909e-05,0.1490236458,4.217e-06,1.8957e-05,0.2224514432
2662,COCO_train2014_000000078650.jpg,男性,人込みの中、男性が一人携帯を耳に当てていますね！,人込みの中、シャチ男が一人携帯を耳に当てていますね！,人込みの中、猫男が一人携帯を耳に当てていますね！,人込みの中、へび男が一人携帯を耳に当てていますね！,人込みの中、ワン公男が一人携帯を耳に当てていますね！,0.9785092565,2.451e-07,0.0214905037,0.3355120487,5.04e-08,0.3355120656,0.0024830604,0.0027564073,0.0991678134,0.0004464824,0.0013891733,0.3214015403
2666,COCO_train2014_000000005641.jpg,男,屋外で二人の男がタブレットを見ながら話をしていますね！,屋外で二人のフラミンゴ男がタブレットを見ながら話をしていますね！,屋外で二人のフォックス男がタブレットを見ながら話をしていますね！,屋外で二人のスネーク男がタブレットを見ながら話をしていますね！,屋外で二人の蟹男がタブレットを見ながら話をしていますね！,0.9919701406,4.6314e-06,0.0080252652,0.4622150232,1.944e-07,0.4622151131,0.0135749313,0.0142148389,0.0450168763,0.0007055807,0.004608437,0.1531062871
2671,COCO_train2014_000000069783.jpg,野球選手,バットでボールを打っている野球選手ですね！,バットでボールを打っている海鳥ですね！,バットでボールを打っているチョウですね！,バットでボールを打っているへびですね！,バットでボールを打っているワニですね！,0.9947627773,0.0,0.0052372227,0.2082682617,0.0,0.2082682617,1.2e-09,1.2e-09,0.0237261937,1e-10,8e-10,0.1708167397
2679,COCO_train2014_000000073460.jpg,姿,セミナーの会場で料理を楽しむ一行の姿がありますね！,セミナーの会場で料理を楽しむ一行のサナダムシがありますね！,セミナーの会場で料理を楽しむ一行のかえるがありますね！,セミナーの会場で料理を楽しむ一行のカニがありますね！,セミナーの会場で料理を楽しむ一行のいぬがありますね！,0.9347696105,1.183e-07,0.0652302789,0.4191878866,4.85e-08,0.4191879069,9.06073e-05,0.0001175748,0.2293646613,3.53528e-05,0.0001045743,0.3380635617
2706,COCO_train2014_000000015897.jpg,女性,ゴシックの服を着た女性がぬいぐるみを持って箱に入れようとしていますね！,ゴシックの服を着たでんでん虫女がぬいぐるみを持って箱に入れようとしていますね！,ゴシックの服を着たチンパンジー女がぬいぐるみを持って箱に入れようとしていますね！,ゴシックの服を着たラクダ女がぬいぐるみを持って箱に入れようとしていますね！,ゴシックの服を着たドッグ女がぬいぐるみを持って箱に入れようとしていますね！,0.9956241706,4.0537e-06,0.0043717934,0.3367519923,3.9065e-06,0.3367533078,0.0148626274,0.0201779362,0.2634218254,0.0058272328,0.0158342272,0.3680149786
2707,COCO_train2014_000000019123.jpg,男性,部屋にマイクをもった女性と飲みものをもった男性がいますね！,部屋にマイクをもった女性と飲みものをもったフラミンゴ男がいますね！,部屋にマイクをもった女性と飲みものをもったネコ男がいますね！,部屋にマイクをもった女性と飲みものをもったアワビ男がいますね！,部屋にマイクをもった女性と飲みものをもった犬男がいますね！,0.9529607525,8.373e-07,0.0470384496,0.3355115509,1.5341e-06,0.3355120656,0.0011962636,0.0013997294,0.145360801,0.0002373816,0.0007385825,0.3214015403
2709,COCO_train2014_000000122001.jpg,女性,眉毛を整えているピンクの服を着た女性ですね！,眉毛を整えているピンクの服を着たぞう女ですね！,眉毛を整えているピンクの服を着たワン公女ですね！,眉毛を整えているピンクの服を着たアワビ女ですね！,眉毛を整えているピンクの服を着たコアラ女ですね！,0.9994777493,5.76e-08,0.0005221931,0.3680149761,6.8e-09,0.3680149786,8.34617e-05,9.79892e-05,0.1482558518,2.08222e-05,7.91694e-05,0.2630082001
2720,COCO_train2014_000000012873.jpg,子供,子供が洗面台の前で歯磨きをしていますね！,シャチが洗面台の前で歯磨きをしていますね！,猫が洗面台の前で歯磨きをしていますね！,ゴキブリが洗面台の前で歯磨きをしていますね！,小鳥が洗面台の前で歯磨きをしていますね！,0.9902260598,1.8e-09,0.0097739384,0.4850816451,1.335e-07,0.4850817099,0.0006357831,0.0006526627,0.0258626893,0.0002851623,0.0006826813,0.4177092573
2724,COCO_train2014_000000025729.jpg,口,大きなハブラシを口にあてていますね！,大きなハブラシをリザードにあてていますね！,大きなハブラシをフィッシュにあてていますね！,大きなハブラシをいぬっころにあてていますね！,大きなハブラシを小鳥にあてていますね！,0.9970484764,3.3e-09,0.0029515203,0.3764905386,3.5e-09,0.3764905399,5.72771e-05,7.27592e-05,0.2127848243,1.99857e-05,5.79673e-05,0.3447758328
2728,COCO_train2014_000000109141.jpg,少年,スケートボードの上に少年が座っていますね！,スケートボードの上にスネークが座っていますね！,スケートボードの上に猫が座っていますね！,スケートボードの上にフィッシュが座っていますね！,スケートボードの上にバードが座っていますね！,0.9990527473,1.117e-07,0.0009471411,0.4350098263,4.2e-08,0.4350098446,0.0001489691,0.0001806329,0.1752935714,9.93639e-05,0.0002357243,0.4215257125
2729,COCO_train2014_000000104817.jpg,男,トーストサンドの皿とフルーツの丼を両手に持った男ですね！,トーストサンドの皿とフルーツの丼を両手に持ったイソギンチャク男ですね！,トーストサンドの皿とフルーツの丼を両手に持ったフォックス男ですね！,トーストサンドの皿とフルーツの丼を両手に持ったロブスター男ですね！,トーストサンドの皿とフルーツの丼を両手に持ったいぬ男ですね！,0.9888167057,1.342e-07,0.0111831616,0.4622148379,5.955e-07,0.4622151131,0.0008452939,0.0009075121,0.0685591303,0.000103607,0.0002818086,0.3676503651
2730,COCO_train2014_000000051963.jpg,女性,セミロングの髪の長さの女性が歯を磨いていますね！,セミロングの髪の長さの象女が歯を磨いていますね！,セミロングの髪の長さのネコ女が歯を磨いていますね！,セミロングの髪の長さのナメクジ女が歯を磨いていますね！,セミロングの髪の長さのバード女が歯を磨いていますね！,0.9994778039,3e-09,0.0005221931,0.3921676716,7e-10,0.3921676719,1.28458e-05,1.48305e-05,0.1338265525,4.1762e-06,1.5209e-05,0.2745906284
2733,COCO_train2014_000000022367.jpg,女の子,女の子が電子機器を振り回していますね！,鯱が電子機器を振り回していますね！,ねこが電子機器を振り回していますね！,トリケラトプスが電子機器を振り回していますね！,いぬっころが電子機器を振り回していますね！,0.9196455314,1.5711e-06,0.0803530237,0.6292233355,1.1343e-06,0.6292240492,0.0009092102,0.0010637362,0.1452671937,0.0006675161,0.0013808389,0.4834134172
2735,COCO_train2014_000000054943.jpg,男の子,たくさんの男の子がテーブルを囲んでいますね！,たくさんの空蝉がテーブルを囲んでいますね！,たくさんのネコがテーブルを囲んでいますね！,たくさんの蛇がテーブルを囲んでいますね！,たくさんの蟹がテーブルを囲んでいますね！,0.9264232379,2.06e-08,0.073576743,0.6162550686,1.458e-07,0.6162551585,0.0001225072,0.0001359849,0.0991117778,3.45346e-05,0.0001374431,0.2512646614
2744,COCO_train2014_000000092428.jpg,バッター,野球場でバッターがバットを振っていますね！,野球場でサンショウウオがバットを振っていますね！,野球場で蝴蝶がバットを振っていますね！,野球場でいぬっころがバットを振っていますね！,野球場で蜘蛛がバットを振っていますね！,0.996681654,0.0,0.003318346,0.2440413505,0.0,0.2440413505,3e-10,3e-10,0.1202764699,0.0,0.0,0.2551802741
2747,COCO_train2014_000000002466.jpg,女性,ベージュのタンクトップを着た女性が料理を覗き込んでいますね！,ベージュのタンクトップを着たシャチ女が料理を覗き込んでいますね！,ベージュのタンクトップを着たねこ女が料理を覗き込んでいますね！,ベージュのタンクトップを着たロブスター女が料理を覗き込んでいますね！,ベージュのタンクトップを着たザリガニ女が料理を覗き込んでいますね！,0.9968874043,1.61e-08,0.0031125797,0.3921676678,1.04e-08,0.3921676719,0.0172414253,0.0182081833,0.0530946987,0.0021100712,0.0189280082,0.1114787786
2761,COCO_train2014_000000096457.jpg,男,自転車に大きな板を乗せた男が細い道を通っていますね！,自転車に大きな板を乗せたイソギンチャク男が細い道を通っていますね！,自転車に大きな板を乗せたフォックス男が細い道を通っていますね！,自転車に大きな板を乗せた蟹男が細い道を通っていますね！,自転車に大きな板を乗せたバード男が細い道を通っていますね！,0.9888168366,1.8e-09,0.0111831616,0.4622151118,2.9e-09,0.4622151131,9.5813e-06,1.13135e-05,0.1531062871,3.3191e-06,9.2708e-06,0.3580113222
2762,COCO_train2014_000000039495.jpg,子供,子供がスケートボードに乗っていますね！,シャチがスケートボードに乗っていますね！,小鳥がスケートボードに乗っていますね！,ガラガラヘビがスケートボードに乗っていますね！,フィッシュがスケートボードに乗っていますね！,0.9902260409,2.09e-08,0.0097739384,0.4177092572,3e-10,0.4177092573,0.0001204182,0.000125393,0.0396737456,9.3628e-06,2.96429e-05,0.3158533958
2764,COCO_train2014_000000114703.jpg,男性,黒いTシャツの男性がスケートボードに乗ってジャンプしていますね！,黒いTシャツのカタツムリ男がスケートボードに乗ってジャンプしていますね！,黒いTシャツのネコ男がスケートボードに乗ってジャンプしていますね！,黒いTシャツの象男がスケートボードに乗ってジャンプしていますね！,黒いTシャツのワン公男がスケートボードに乗ってジャンプしていますね！,0.9719256381,5.5461e-06,0.0280689715,0.335510796,3.7842e-06,0.3355120656,0.0186128198,0.0198369808,0.0617110554,0.0049849221,0.0155099509,0.3214015403
2769,COCO_train2014_000000088034.jpg,男女,数種類のピザを上から覗き込んでいる男女ですね！,数種類のピザを上から覗き込んでいるウーパールーパーですね！,数種類のピザを上から覗き込んでいるネコですね！,数種類のピザを上から覗き込んでいるカニですね！,数種類のピザを上から覗き込んでいるザリガニですね！,0.9980651323,2.917e-07,0.0019345766,0.2438541785,2.759e-07,0.2438542458,0.0129472445,0.0139042484,0.0688281618,0.0011145804,0.007813517,0.1426477202
2785,COCO_train2014_000000119647.jpg,通話,携帯電話を持って通話をしていますね！,携帯電話を持ってホッキョクグマをしていますね！,携帯電話を持ってへびをしていますね！,携帯電話を持ってコアラをしていますね！,携帯電話を持ってゾウをしていますね！,0.999549452,1.0655e-05,0.0004398977,0.1602053567,3.5714e-06,0.1602059289,0.0087965011,0.0089928433,0.021833157,0.0004629598,0.0059542782,0.0777524627
2787,COCO_train2014_000000080389.jpg,少年,自転車レースの行われている道路脇にいる少年ですね！,自転車レースの行われている道路脇にいる蛇ですね！,自転車レースの行われている道路脇にいるネコですね！,自転車レースの行われている道路脇にいるスカンクですね！,自転車レースの行われている道路脇にいるいぬっころですね！,0.9990528045,5.45e-08,0.0009471411,0.4350096423,4.65e-07,0.4350098446,0.0015832929,0.0022010531,0.2806657404,0.0007502274,0.0018281817,0.4103680968
2792,COCO_train2014_000000047256.jpg,カップル,食事を楽しんでいる体型の大きいカップルですね！,食事を楽しんでいる体型の大きいコガネムシですね！,食事を楽しんでいる体型の大きいパンダですね！,食事を楽しんでいる体型の大きいロブスターですね！,食事を楽しんでいる体型の大きいザリガニですね！,0.9991550225,0.0,0.0008449775,0.2162110197,1.8e-09,0.2162110201,0.0009980205,0.0010249283,0.0262533556,6.07169e-05,0.0010400147,0.0583808145
2798,COCO_train2014_000000056473.jpg,男性,二人の男性が手に持った携帯電話を見ていますね！,二人のカメ男が手に持った携帯電話を見ていますね！,二人の猫男が手に持った携帯電話を見ていますね！,二人のコブラ男が手に持った携帯電話を見ていますね！,二人のサザエ男が手に持った携帯電話を見ていますね！,0.9796564119,4.2251e-06,0.0203394489,0.3355112218,2.515e-06,0.3355120656,0.0074658813,0.0082877604,0.0991678134,0.0011641256,0.0080085248,0.145360801
2802,COCO_train2014_000000046371.jpg,男性,緑色の大きな家の前に緑色のジャケットを着た男性が立っていますね！,緑色の大きな家の前に緑色のジャケットを着たむかで男が立っていますね！,緑色の大きな家の前に緑色のジャケットを着たハムスター男が立っていますね！,緑色の大きな家の前に緑色のジャケットを着た魚男が立っていますね！,緑色の大きな家の前に緑色のジャケットを着たドッグ男が立っていますね！,0.9625710798,2.001e-07,0.0374287276,0.3147068719,2.33e-06,0.3147076052,0.0030734309,0.0036049401,0.1474391169,0.0010328991,0.0032137341,0.3214015403
2804,COCO_train2014_000000004608.jpg,絵,凧揚げをして笑う女性をしたから眺めた絵ですね！,凧揚げをして笑う女性をしたから眺めた蝴蝶ですね！,凧揚げをして笑う女性をしたから眺めたゾウですね！,凧揚げをして笑う女性をしたから眺めたナメクジですね！,凧揚げをして笑う女性をしたから眺めた小鳥ですね！,0.9870355353,1.3549e-06,0.0129631274,0.4023005048,1.1467e-06,0.4023009661,0.0011997796,0.0014857885,0.1924963751,0.0007712101,0.0019170231,0.4022956556
2806,COCO_train2014_000000115616.jpg,男性,男性がジェットスキーに乗っていますね！,わらじむし男がジェットスキーに乗っていますね！,猫男がジェットスキーに乗っていますね！,シャチ男がジェットスキーに乗っていますね！,いぬ男がジェットスキーに乗っていますね！,0.945407688,5.6e-08,0.0545922591,0.335512061,1.36e-08,0.3355120656,0.0042488386,0.0043421537,0.0214905037,0.0009317559,0.00289904,0.3214015403
