no,images,subject,cap_original,cap_ll,cap_lh,cap_hl,cap_hh,ll_humor_score,ll_img_sim,ll_word_sim,lh_humor_score,lh_img_sim,lh_word_sim,hl_humor_score,hl_img_sim,hl_word_sim,hh_humor_score,hh_img_sim,hh_word_sim
1775,COCO_train2014_000000079313.jpg,カップル,レストランでパスタを食べているカップルですね！,レストランでパスタを食べているコガネムシですね！,レストランでパスタを食べているパンダですね！,レストランでパスタを食べている包丁ですね！,レストランでパスタを食べている茶寮ですね！,0.9991550086,1.39e-08,0.0008449775,0.2162110134,3.09e-08,0.2162110201,0.1846984868,0.2078526318,0.1113969296,0.0263772627,0.1582680643,0.1666619404
1777,COCO_train2014_000000029752.jpg,人,手袋をした人がボールをキャッチしていますね！,手袋をした電源人間がボールをキャッチしていますね！,手袋をしたワン公人間がボールをキャッチしていますね！,手袋をしたラグビーボール人間がボールをキャッチしていますね！,手袋をした野球選手人間がボールをキャッチしていますね！,0.9848983029,6.3e-09,0.0151016909,0.3634505815,1.25e-08,0.363450586,0.5785406632,0.5830267072,0.0076944056,0.0107264814,0.0785537511,0.1365495758
1783,COCO_train2014_000000072626.jpg,男の子,お皿の中身を見せている女の子と、ぬいぐるみを抱いている男の子ですね！,お皿の中身を見せている女の子と、ぬいぐるみを抱いている蒸気機関車ですね！,お皿の中身を見せている女の子と、ぬいぐるみを抱いている鳥ですね！,お皿の中身を見せている女の子と、ぬいぐるみを抱いているトレーですね！,お皿の中身を見せている女の子と、ぬいぐるみを抱いている便座ですね！,0.9981912384,1.69e-08,0.0018087447,0.5364592312,8.4e-09,0.5364592357,0.0952215151,0.116462864,0.1823873136,0.0212530383,0.093602404,0.2270565431
1788,COCO_train2014_000000022650.jpg,男性,男性がリビングでカメラに向かって何かを話していますね！,ボート男がリビングでカメラに向かって何かを話していますね！,かえる男がリビングでカメラに向かって何かを話していますね！,杖男がリビングでカメラに向かって何かを話していますね！,スカート男がリビングでカメラに向かって何かを話していますね！,0.9935771609,1.57e-08,0.0064228235,0.253447493,1.09e-08,0.2534474958,0.0984522466,0.1119400561,0.1204913595,0.0154606308,0.0458876491,0.3369235745
1793,COCO_train2014_000000023395.jpg,スキー,スキーができたことを喜ぶ白人男性が写っていますね！,スペースキーができたことを喜ぶ白人男性が写っていますね！,スカッシュができたことを喜ぶ白人男性が写っていますね！,目出し帽ができたことを喜ぶ白人男性が写っていますね！,スキーの板ができたことを喜ぶ白人男性が写っていますね！,0.9916449522,1.74e-08,0.0083550305,0.480854393,1.29e-08,0.4808543992,0.0534900883,0.0587418228,0.0894036685,0.7285090089,0.7285090089,1.0
1795,COCO_train2014_000000003967.jpg,女性,女性がピンクの携帯電話で猿の写真を撮っていますね！,航空母艦女がピンクの携帯電話で猿の写真を撮っていますね！,ワンピース女がピンクの携帯電話で猿の写真を撮っていますね！,洋弓女がピンクの携帯電話で猿の写真を撮っていますね！,ドッグ女がピンクの携帯電話で猿の写真を撮っていますね！,0.9964940171,3.032e-07,0.0035056808,0.3902692804,2.592e-07,0.3902693816,0.0756676981,0.0862265453,0.122454717,0.0297545778,0.08085154,0.3680149786
1799,COCO_train2014_000000003920.jpg,人,顔にペイントをしている人がサーフィンをしていますね！,顔にペイントをしている凱旋門人間がサーフィンをしていますね！,顔にペイントをしているフォックス人間がサーフィンをしていますね！,顔にペイントをしているラケット人間がサーフィンをしていますね！,顔にペイントをしているサメ人間がサーフィンをしていますね！,0.9974857217,1.1e-09,0.0025142772,0.2909801401,2.2e-09,0.2909801407,0.2567582359,0.2642891109,0.0284948366,0.0157874699,0.0627839267,0.2514571912
1814,COCO_train2014_000000097598.jpg,男の子,ソファーの上で体育座りをしながら歯磨きをしている男の子ですね！,ソファーの上で体育座りをしながら歯磨きをしている蒸気機関車ですね！,ソファーの上で体育座りをしながら歯磨きをしている小鳥ですね！,ソファーの上で体育座りをしながら歯磨きをしている枕ですね！,ソファーの上で体育座りをしながら歯磨きをしているおむつですね！,0.9981911161,1.395e-07,0.0018087447,0.5364592266,1.69e-08,0.5364592357,0.0771725211,0.1024683043,0.2468644661,0.0323828707,0.0795563534,0.4070431749
1815,COCO_train2014_000000115345.jpg,ウェディングケーキ,ウェディングケーキを切り分けていますね！,潜水艦を切り分けていますね！,スッポンを切り分けていますね！,ドラムを切り分けていますね！,アイロンを切り分けていますね！,0.9910603866,4.235e-07,0.0089391937,0.4659888185,2.807e-07,0.4659889493,0.0957718205,0.109578371,0.1259970412,0.0482898378,0.1435087919,0.3364939332
1822,COCO_train2014_000000095029.jpg,ぬいぐるみ,ニンジンの箱の中にウサギのぬいぐるみが入っていますね！,ニンジンの箱の中にウサギのかけ橋が入っていますね！,ニンジンの箱の中にウサギのカエルが入っていますね！,ニンジンの箱の中にウサギの蓋が入っていますね！,ニンジンの箱の中にウサギのタオルが入っていますね！,0.9940642436,6.56e-08,0.0059356912,0.5808202177,8.78e-08,0.5808202687,0.176628579,0.2304680794,0.2336093595,0.1259986533,0.2391208261,0.5269246319
1823,COCO_train2014_000000071984.jpg,人,かつらが少しずれてしまっている男の人ですね！,かつらが少しずれてしまっている男のスペースキー人間ですね！,かつらが少しずれてしまっている男のヤギ人間ですね！,かつらが少しずれてしまっている男のジーンズ人間ですね！,かつらが少しずれてしまっている男のネクタイ人間ですね！,0.9961002317,7.823e-07,0.0038989891,0.3185603079,6.14e-07,0.3185605035,0.1675692568,0.1710239202,0.0201998842,0.0038193253,0.0275460463,0.1386523936
1825,COCO_train2014_000000025801.jpg,状態,ジャンプしてスケートボードがずれた状態ですね！,ジャンプしてスケートボードがずれたコガネムシですね！,ジャンプしてスケートボードがずれたベッドですね！,ジャンプしてスケートボードがずれた一輪車ですね！,ジャンプしてスケートボードがずれた手すりですね！,0.9991293461,2.1e-09,0.0008706518,0.3525325873,2.8e-09,0.3525325883,0.6813739366,0.6815313101,0.0002309116,0.0316424659,0.1641366035,0.1927812885
1837,COCO_train2014_000000001947.jpg,男性,テーブルの上で作業をする4人の眼鏡をかけた男性ですね！,テーブルの上で作業をする4人の眼鏡をかけた吊り橋男ですね！,テーブルの上で作業をする4人の眼鏡をかけた野羊男ですね！,テーブルの上で作業をする4人の眼鏡をかけたライブラリ男ですね！,テーブルの上で作業をする4人の眼鏡をかけた料理茶屋男ですね！,0.9990239004,4.5e-09,0.0009760951,0.2867280575,4.1e-09,0.2867280587,0.1913489271,0.1993420124,0.0400973445,0.0360677808,0.1634465456,0.2206701932
1838,COCO_train2014_000000069605.jpg,男性,防護している男性が白色の馬の上に乗っていますね！,防護しているポットパイ男が白色の馬の上に乗っていますね！,防護している食物男が白色の馬の上に乗っていますね！,防護しているお魚男が白色の馬の上に乗っていますね！,防護しているラクダ男が白色の馬の上に乗っていますね！,0.9824211795,8.3e-09,0.0175788123,0.3201194574,1.62e-08,0.3201194626,0.1688084641,0.198001653,0.1474391169,0.035767748,0.1607890129,0.2224514432
1849,COCO_train2014_000000006578.jpg,女性,鏡に映っている女性はドライヤーで髪を乾かしていますね！,鏡に映っている間欠泉女はドライヤーで髪を乾かしていますね！,鏡に映っている猫女はドライヤーで髪を乾かしていますね！,鏡に映っているヘアドライヤー女はドライヤーで髪を乾かしていますね！,鏡に映っているバルーン女はドライヤーで髪を乾かしていますね！,0.9997027268,3.8e-09,0.0002972694,0.3921676695,6.1e-09,0.3921676719,0.2113765527,0.2229269594,0.051812516,0.0170636813,0.1031232998,0.1654687284
1853,COCO_train2014_000000064809.jpg,男性,テニスラケットでボールを打とうとしている男性がいますね！,テニスラケットでボールを打とうとしているボウル男がいますね！,テニスラケットでボールを打とうとしている食物男がいますね！,テニスラケットでボールを打とうとしているラケット男がいますね！,テニスラケットでボールを打とうとしている野球選手男がいますね！,0.9979468174,4e-10,0.0020531822,0.3201194626,0.0,0.3201194626,0.3427053653,0.4144057333,0.1730197297,0.0823305616,0.2454820871,0.3353831743
1857,COCO_train2014_000000004616.jpg,人,たくさんの人がいて、女の子2人が手間に座っていますね！,たくさんの外車人間がいて、女の子2人が手間に座っていますね！,たくさんのいぬっころ人間がいて、女の子2人が手間に座っていますね！,たくさんの化粧品人間がいて、女の子2人が手間に座っていますね！,たくさんのマフラー人間がいて、女の子2人が手間に座っていますね！,0.9914111908,5.4e-09,0.0085888038,0.3634505833,7.5e-09,0.363450586,0.5130996362,0.5156413913,0.0049293078,0.014391711,0.2584872544,0.0556766754
1858,COCO_train2014_000000018290.jpg,男性,黒い帽子をかぶった男性がバットを降っていますね！,黒い帽子をかぶったスペースキー男がバットを降っていますね！,黒い帽子をかぶったネコ男がバットを降っていますね！,黒い帽子をかぶった人力車男がバットを降っていますね！,黒い帽子をかぶったモップ男がバットを降っていますね！,0.9946336811,3.608e-07,0.00536596,0.3355119786,2.592e-07,0.3355120656,0.190156348,0.2020753026,0.058982738,0.018811749,0.0890817344,0.2111740314
1867,COCO_train2014_000000020983.jpg,男性,二人の男性が笑顔で並んでいますね！,二人のディスクブレーキ男が笑顔で並んでいますね！,二人のネコ男が笑顔で並んでいますね！,二人の婿男が笑顔で並んでいますね！,二人のスーツ男が笑顔で並んでいますね！,0.9964287283,1e-10,0.0035712716,0.3355120654,5e-10,0.3355120656,0.5919387867,0.6039316654,0.0198580061,0.0735668965,0.2594551146,0.2835438284
1868,COCO_train2014_000000001145.jpg,女性,ストライプのワンピースを着た女性がジャムを瓶につめていますね！,ストライプのワンピースを着た航空母艦女がジャムを瓶につめていますね！,ストライプのワンピースを着た山羊女がジャムを瓶につめていますね！,ストライプのワンピースを着た皿洗い器女がジャムを瓶につめていますね！,ストライプのワンピースを着たエプロン女がジャムを瓶につめていますね！,0.9964943155,3.7e-09,0.0035056808,0.3173351489,5.2e-08,0.3173351654,0.2199053087,0.22609891,0.0273933265,0.0309009502,0.1196272522,0.2583102896
1874,COCO_train2014_000000067269.jpg,サーファー,サーファーがサーフボードを抱えて自転車に乗っていますね！,ポットパイがサーフボードを抱えて自転車に乗っていますね！,ゴリラがサーフボードを抱えて自転車に乗っていますね！,太陽炉がサーフボードを抱えて自転車に乗っていますね！,自転車がサーフボードを抱えて自転車に乗っていますね！,0.9967007118,1.228e-06,0.0032980643,0.4011222379,1.211e-06,0.4011227237,0.0639498092,0.0654392913,0.0227612812,0.0100291757,0.026564138,0.3775456874
1876,COCO_train2014_000000011015.jpg,選手,赤いユニフォームを着た選手がコーナーポストに向かって走っていますね！,赤いユニフォームを着た鳥がコーナーポストに向かって走っていますね！,赤いユニフォームを着たスカッシュがコーナーポストに向かって走っていますね！,赤いユニフォームを着たサッカーボールがコーナーポストに向かって走っていますね！,赤いユニフォームを着た野球選手がコーナーポストに向かって走っていますね！,0.991099652,0.0,0.008900348,0.4339489711,1e-10,0.4339489711,0.3698497677,0.4853372574,0.2379530686,0.158749734,0.2560451925,0.6200066965
1878,COCO_train2014_000000079152.jpg,男性,スポーツ競技の会場で紺のジャケットを着た男性がインタビューを受けていますね！,スポーツ競技の会場で紺のジャケットを着たゴミ男がインタビューを受けていますね！,スポーツ競技の会場で紺のジャケットを着たたんす男がインタビューを受けていますね！,スポーツ競技の会場で紺のジャケットを着た漫画男がインタビューを受けていますね！,スポーツ競技の会場で紺のジャケットを着たスーツ男がインタビューを受けていますね！,0.9904618658,3.7767e-06,0.0095343935,0.3076045782,5.969e-07,0.3076047618,0.0819493731,0.0888549313,0.0777172193,0.0150895752,0.0532177873,0.2835438284
1885,COCO_train2014_000000031537.jpg,女性,赤い服を着た女性がフライパンで調理をしていますね！,赤い服を着た凱旋門女がフライパンで調理をしていますね！,赤い服を着た山羊女がフライパンで調理をしていますね！,赤い服を着た食器洗い機女がフライパンで調理をしていますね！,赤い服を着たトースター女がフライパンで調理をしていますね！,0.9970014697,3.1e-09,0.0029985272,0.3173351647,2.1e-09,0.3173351654,0.5197557175,0.5343945622,0.0273933265,0.01777449,0.2431556433,0.0730992288
1893,COCO_train2014_000000030665.jpg,女性,路上に赤と緑の衣装を来た女性が立っていますね！,路上に赤と緑の衣装を来た大蛇女が立っていますね！,路上に赤と緑の衣装を来たワン公女が立っていますね！,路上に赤と緑の衣装を来たパーキングメーター女が立っていますね！,路上に赤と緑の衣装を来たコート女が立っていますね！,0.9611571958,3.6e-09,0.0388428007,0.3680149747,1.07e-08,0.3680149786,0.1729160717,0.1773335636,0.024910636,0.0163777302,0.0742920637,0.2204506028
1904,COCO_train2014_000000035707.jpg,男の子,ストライプのシャツの男の子がピザを食べていますね！,ストライプのシャツのスノーモービルがピザを食べていますね！,ストライプのシャツの小鳥がピザを食べていますね！,ストライプのシャツのこね粉がピザを食べていますね！,ストライプのシャツの料理屋がピザを食べていますね！,0.9998443364,1.089e-07,0.0001555547,0.5364592163,3.62e-08,0.5364592357,0.0853211267,0.0998523459,0.145527069,0.0254402998,0.1019986421,0.2494180246
1906,COCO_train2014_000000105921.jpg,諸税,ヨットを持って裸の男性と水着姿の諸税が持って歩いていますね！,ヨットを持って裸の男性と水着姿の虫が持って歩いていますね！,ヨットを持って裸の男性と水着姿のサソリが持って歩いていますね！,ヨットを持って裸の男性と水着姿のトップコートが持って歩いていますね！,ヨットを持って裸の男性と水着姿のカウボーイブーツが持って歩いていますね！,0.9995223114,7.22e-08,0.0004776164,0.1692619889,8.86e-08,0.1692620039,0.1872435009,0.1894392371,0.0115907151,0.0075905274,0.0684433952,0.1109022624
1907,COCO_train2014_000000072118.jpg,皿,眼鏡をかけた男性と料理が盛られた皿ですね！,眼鏡をかけた男性と料理が盛られた空母ですね！,眼鏡をかけた男性と料理が盛られた鴨ですね！,眼鏡をかけた男性と料理が盛られたブロッコリーですね！,眼鏡をかけた男性と料理が盛られたピザパイですね！,0.99709491,8.9e-09,0.0029050811,0.4179925951,1.74e-08,0.4179926024,0.1356835844,0.1817600131,0.2535014602,0.0662366284,0.1511031091,0.4383538417
1909,COCO_train2014_000000015957.jpg,犬,警察犬らしき犬が綱を引かれていますね！,警察オドメーターらしき犬が綱を引かれていますね！,警察バードらしき犬が綱を引かれていますね！,警察引戸らしき犬が綱を引かれていますね！,警察いぬっころらしき犬が綱を引かれていますね！,0.9951183489,1.37e-08,0.0048816375,0.6245693312,1.3e-09,0.624569332,0.0246428926,0.0265714824,0.0725811905,0.3506721556,0.3506721556,1.0
1913,COCO_train2014_000000071011.jpg,男性,スーツの男性がケーキを持っていますね！,スーツのマンホール男がケーキを持っていますね！,スーツの野羊男がケーキを持っていますね！,スーツの花むこ男がケーキを持っていますね！,スーツのスーツ男がケーキを持っていますね！,0.998143077,2.116e-07,0.0018567118,0.2867280115,1.647e-07,0.2867280587,0.2919327933,0.2978474498,0.0198580061,0.0742315521,0.2617992163,0.2835438284
1914,COCO_train2014_000000024086.jpg,少女,お皿に盛られらスイーツのを見て悩んでいる少女ですね！,お皿に盛られらスイーツのを見て悩んでいる軍用機ですね！,お皿に盛られらスイーツのを見て悩んでいる鳥ですね！,お皿に盛られらスイーツのを見て悩んでいる図書館ですね！,お皿に盛られらスイーツのを見て悩んでいる書房ですね！,0.9974777524,0.0,0.0025222476,0.5115927652,0.0,0.5115927652,0.5995451196,0.6099212766,0.0170122889,0.0672597505,0.2995232642,0.2245560146
1915,COCO_train2014_000000053304.jpg,シェフ,眼鏡をかけたシェフが料理を皿に盛りつけていますね！,眼鏡をかけたシカが料理を皿に盛りつけていますね！,眼鏡をかけたライチョウが料理を皿に盛りつけていますね！,眼鏡をかけたパン生地が料理を皿に盛りつけていますね！,眼鏡をかけた飯屋が料理を皿に盛りつけていますね！,0.9991184412,1.9e-09,0.0008815569,0.2669237596,3.6e-09,0.2669237606,0.0979920451,0.1322634965,0.2591149658,0.0603657564,0.1280404776,0.4714583817
1916,COCO_train2014_000000105282.jpg,犬,ソファーに座っている少女と床に伏せている犬が居る,ソファーに座っている少女と床に伏せているオドメーターが居る,ソファーに座っている少女と床に伏せているゴリラが居る,ソファーに座っている少女と床に伏せているタオルが居る,ソファーに座っている少女と床に伏せているドッグが居る,0.9951183616,9e-10,0.0048816375,0.624650746,3e-10,0.6246507462,0.0092270875,0.0117544271,0.2150117244,0.3078309298,0.3078309298,1.0
1919,COCO_train2014_000000098878.jpg,少年,制服を着た少年が料理をしていますね！,制服を着た甲鉄が料理をしていますね！,制服を着た小鳥が料理をしていますね！,制服を着たちり紙が料理をしていますね！,制服を着た絵筆が料理をしていますね！,0.9928114281,7.33e-08,0.0071884991,0.4215256695,1.021e-07,0.4215257125,0.0733259969,0.0752665475,0.0257823785,0.0113694897,0.0699513033,0.1625343519
1922,COCO_train2014_000000099008.jpg,男性,ホットドッグをほおばる男性が座っていますね！,ホットドッグをほおばるディスクブレーキ男が座っていますね！,ホットドッグをほおばるいぬっころ男が座っていますね！,ホットドッグをほおばるプレッツェル男が座っていますね！,ホットドッグをほおばるホットドッグ男が座っていますね！,0.9964287283,1e-10,0.0035712716,0.3214015403,0.0,0.3214015403,0.280956286,0.3069956899,0.084820096,0.0669636468,0.3241716921,0.2065684587
1927,COCO_train2014_000000022536.jpg,男性,ランニング姿の男性がバッグを持って、道端に立っていますね！,ランニング姿の消防艇男がバッグを持って、道端に立っていますね！,ランニング姿の食べ物男がバッグを持って、道端に立っていますね！,ランニング姿のフィッシュ男がバッグを持って、道端に立っていますね！,ランニング姿のかつら男がバッグを持って、道端に立っていますね！,0.9983746939,2.912e-07,0.0016250154,0.320119456,2.05e-08,0.3201194626,0.0384298831,0.0450758226,0.1474391169,0.006854656,0.0266474392,0.2572350732
1933,COCO_train2014_000000025103.jpg,男性,黄色い服の男性が猿の切り絵を壁に張り付けていますね！,黄色い服の標示男が猿の切り絵を壁に張り付けていますね！,黄色い服の犬男が猿の切り絵を壁に張り付けていますね！,黄色い服のマクラ男が猿の切り絵を壁に張り付けていますね！,黄色い服のおむつ男が猿の切り絵を壁に張り付けていますね！,0.9992010418,8.24e-08,0.0007988759,0.32140152,6.31e-08,0.3214015403,0.1457182991,0.1763604432,0.1737472617,0.0376130397,0.1094501838,0.3436544225
1938,COCO_train2014_000000040423.jpg,人,アーノルドシュワルツネッガーに似た人が携帯電話をかけていますね！,アーノルドシュワルツネッガーに似たポットパイ人間が携帯電話をかけていますね！,アーノルドシュワルツネッガーに似た食べ物人間が携帯電話をかけていますね！,アーノルドシュワルツネッガーに似た笛人間が携帯電話をかけていますね！,アーノルドシュワルツネッガーに似た携帯電話人間が携帯電話をかけていますね！,0.9964988508,8.136e-07,0.0035003384,0.3555701784,1.8241e-06,0.355570827,0.0720028867,0.0742572024,0.03035821,0.0034973393,0.0301582757,0.115966156
1941,COCO_train2014_000000034354.jpg,選手,背番号１４番の選手がバッターボックスに立っていますね！,背番号１４番のモルモットがバッターボックスに立っていますね！,背番号１４番のスカッシュがバッターボックスに立っていますね！,背番号１４番の金兜がバッターボックスに立っていますね！,背番号１４番の野球選手がバッターボックスに立っていますね！,0.9990256892,0.0,0.0009743108,0.4339489711,0.0,0.4339489711,0.2811966835,0.4244527221,0.3375076449,0.3326876441,0.5365871787,0.6200066965
1945,COCO_train2014_000000065965.jpg,女性,女性がバナナのお面をかぶりながらポーズをとっていますね！,パック女がバナナのお面をかぶりながらポーズをとっていますね！,ドッグ女がバナナのお面をかぶりながらポーズをとっていますね！,サボ女がバナナのお面をかぶりながらポーズをとっていますね！,ドリアン女がバナナのお面をかぶりながらポーズをとっていますね！,0.9645143491,2.07e-08,0.0354856309,0.3680149757,7.8e-09,0.3680149786,0.1339472839,0.1737839878,0.2292311533,0.0434594547,0.1773425937,0.2450593158
1949,COCO_train2014_000000067077.jpg,男,テーブルの上のテレビで野球ゲームをする男ですね！,テーブルの上のテレビで野球ゲームをするコンヴァーティブル男ですね！,テーブルの上のテレビで野球ゲームをする昆虫男ですね！,テーブルの上のテレビで野球ゲームをする木琴男ですね！,テーブルの上のテレビで野球ゲームをするライブラリー男ですね！,0.9961845717,1e-08,0.0038154183,0.3734410917,2.06e-08,0.3734410994,0.2097726775,0.2516320944,0.166351661,0.0428842638,0.2337031364,0.18349888
1953,COCO_train2014_000000093587.jpg,男,計量器に袋から粉を注ぐ黒いキャップをかぶった男ですね！,計量器に袋から粉を注ぐ黒いキャップをかぶった実男ですね！,計量器に袋から粉を注ぐ黒いキャップをかぶったキツネ男ですね！,計量器に袋から粉を注ぐ黒いキャップをかぶった食洗機男ですね！,計量器に袋から粉を注ぐ黒いキャップをかぶった包丁男ですね！,0.9982057377,1.315e-07,0.001794131,0.4622151036,2.06e-08,0.4622151131,0.2139866842,0.2234133929,0.0421940181,0.0305603194,0.0959823877,0.3183950736
1958,COCO_train2014_000000035211.jpg,犬,ラケットを持ってイスに座っている少女の膝の上にいるのは犬でありますね！,ラケットを持ってイスに座っている少女の膝の上にいるのはトロリーバスでありますね！,ラケットを持ってイスに座っている少女の膝の上にいるのは小鳥でありますね！,ラケットを持ってイスに座っている少女の膝の上にいるのは猫でありますね！,ラケットを持ってイスに座っている少女の膝の上にいるのはワン公でありますね！,0.9935157013,0.0,0.0064842987,0.624569332,0.0,0.624569332,0.0309859466,0.0504624732,0.3859606026,0.9211915731,0.9211915731,1.0
1959,COCO_train2014_000000008014.jpg,幼女,満面の笑みを浮かべる食事中の白人幼女ですね！,満面の笑みを浮かべる食事中の白人フォークリフトですね！,満面の笑みを浮かべる食事中の白人狐ですね！,満面の笑みを浮かべる食事中の白人便座ですね！,満面の笑みを浮かべる食事中の白人とんかちですね！,0.9986921879,1.844e-07,0.0013076279,0.436904128,1.669e-07,0.4369042009,0.0718178914,0.0817876309,0.1218978878,0.0101782061,0.0482765213,0.2108313904
1965,COCO_train2014_000000073903.jpg,人,白い服を着た人と黒い服を着た人がジャンプして円盤状のものに手を伸ばしていますね！,白い服を着たポットパイ人間と黒い服を着た人がジャンプして円盤状のものに手を伸ばしていますね！,白い服を着た鹿人間と黒い服を着た人がジャンプして円盤状のものに手を伸ばしていますね！,白い服を着たラグビーボール人間と黒い服を着た人がジャンプして円盤状のものに手を伸ばしていますね！,白い服を着た鉄兜人間と黒い服を着た人がジャンプして円盤状のものに手を伸ばしていますね！,0.9964996609,7e-10,0.0035003384,0.2842954967,5e-10,0.2842954968,0.5743101256,0.5787633657,0.0076944056,0.0115728998,0.131462127,0.0880321965
1967,COCO_train2014_000000011619.jpg,女性,携帯電話の画面を隣の男性に見せる女性ですね！,携帯電話の画面を隣の男性に見せる空母女ですね！,携帯電話の画面を隣の男性に見せる衣装女ですね！,携帯電話の画面を隣の男性に見せる撞木杖女ですね！,携帯電話の画面を隣の男性に見せるスカート女ですね！,0.9964936393,6.823e-07,0.0035056808,0.3902690965,7.305e-07,0.3902693816,0.0240641915,0.0275066085,0.1251487255,0.0107484078,0.0326336436,0.3293658499
1970,COCO_train2014_000000062763.jpg,女性,ステッカーや写真が貼られた冷蔵庫の前でピンク色の飲み物を飲みながら笑っている2人の女性ですね！,ステッカーや写真が貼られた冷蔵庫の前でピンク色の飲み物を飲みながら笑っている2人の空母女ですね！,ステッカーや写真が貼られた冷蔵庫の前でピンク色の飲み物を飲みながら笑っている2人のドッグ女ですね！,ステッカーや写真が貼られた冷蔵庫の前でピンク色の飲み物を飲みながら笑っている2人の引戸女ですね！,ステッカーや写真が貼られた冷蔵庫の前でピンク色の飲み物を飲みながら笑っている2人の書房女ですね！,0.9964935189,8.031e-07,0.0035056808,0.368014795,4.988e-07,0.3680149786,0.0907153045,0.098687537,0.0807825663,0.012753514,0.0777943209,0.1639388824
1971,COCO_train2014_000000064470.jpg,男性,クリスマスに家でwiiを楽しむ外国人男性ですね！,クリスマスに家でwiiを楽しむ外国人ボート男ですね！,クリスマスに家でwiiを楽しむ外国人ヤギ男ですね！,クリスマスに家でwiiを楽しむ外国人クロスワード男ですね！,クリスマスに家でwiiを楽しむ外国人靴男ですね！,0.9935762254,9.572e-07,0.0064228235,0.2867278963,5.663e-07,0.2867280587,0.0605571277,0.0656386763,0.0774169881,0.0061924145,0.0171498545,0.3610767928
1985,COCO_train2014_000000073864.jpg,少年,車を模した椅子に座っている幼い少年が女性からドライヤーで髪を乾かされていますね！,車を模した椅子に座っている幼い貨物車両が女性からドライヤーで髪を乾かされていますね！,車を模した椅子に座っている幼いバードが女性からドライヤーで髪を乾かされていますね！,車を模した椅子に座っている幼いバキュームクリーナーが女性からドライヤーで髪を乾かされていますね！,車を模した椅子に座っている幼いバナナが女性からドライヤーで髪を乾かされていますね！,0.9921197246,2.243e-07,0.0078800529,0.4215257005,2.84e-08,0.4215257125,0.1145966064,0.1229552925,0.0679815069,0.018377511,0.1308134794,0.1404863708
1989,COCO_train2014_000000093133.jpg,人,何人かの人がナイフとフォークでピザを切っていますね！,何新幹線人間かの人がナイフとフォークでピザを切っていますね！,何ドッグ人間かの人がナイフとフォークでピザを切っていますね！,何ピザ人間かの人がナイフとフォークでピザを切っていますね！,何ザリガニ人間かの人がナイフとフォークでピザを切っていますね！,0.9948955131,2.18e-08,0.0051044652,0.3634505827,9.1e-09,0.363450586,0.1338051433,0.1457451731,0.0819240156,0.0234717111,0.1380569339,0.1700147208
1990,COCO_train2014_000000016314.jpg,男性,芝生の上にフリスビーを持った男性がいますね！,芝生の上にフリスビーを持った消防艇男がいますね！,芝生の上にフリスビーを持った食物男がいますね！,芝生の上にフリスビーを持ったラグビーボール男がいますね！,芝生の上にフリスビーを持ったサッカーボール男がいますね！,0.9983749826,2e-09,0.0016250154,0.3201194618,2.4e-09,0.3201194626,0.5798179177,0.5888559222,0.0153484141,0.0432302011,0.3703105748,0.1167403905
1991,COCO_train2014_000000031282.jpg,女性,メガネをかけた女性が卓球をしていますね！,メガネをかけた航空母艦女が卓球をしていますね！,メガネをかけた猫女が卓球をしていますね！,メガネをかけたテニスボール女が卓球をしていますね！,メガネをかけたテニスラケット女が卓球をしていますね！,0.9964943192,0.0,0.0035056808,0.3921676719,0.0,0.3921676719,9.3e-08,9.4e-08,0.0103111251,1.08e-08,9.19e-08,0.118023995
1992,COCO_train2014_000000013325.jpg,消火栓,芝生の真ん中に赤い消火栓がありますね！,芝生の真ん中に赤いウーパールーパーがありますね！,芝生の真ん中に赤い自宅がありますね！,芝生の真ん中に赤い球がありますね！,芝生の真ん中に赤い芝刈り機がありますね！,0.9992044077,4.35e-08,0.0007955488,0.4788101837,1.034e-07,0.4788102332,0.1087368921,0.118142277,0.0796106625,0.0408537422,0.1337931007,0.305350141
2001,COCO_train2014_000000093441.jpg,男性,半裸に短パンの男性がスケートボードに乗っていますね！,半裸に短パンの器男がスケートボードに乗っていますね！,半裸に短パンのいぬ男がスケートボードに乗っていますね！,半裸に短パンの三輪車男がスケートボードに乗っていますね！,半裸に短パンの着物男がスケートボードに乗っていますね！,0.9979464816,3.369e-07,0.0020531822,0.3214014919,1.506e-07,0.3214015403,0.0769084546,0.0852938145,0.0983114656,0.034956332,0.1058157161,0.3303510411
2009,COCO_train2014_000000032626.jpg,人,たくさんのピザの箱の中から一箱開けてみせる男の人がいますね！,たくさんのピザの箱の中から一箱開けてみせる男の電車人間がいますね！,たくさんのピザの箱の中から一箱開けてみせる男のいぬ人間がいますね！,たくさんのピザの箱の中から一箱開けてみせる男のベーカリー人間がいますね！,たくさんのピザの箱の中から一箱開けてみせる男のザリガニ人間がいますね！,0.9919537313,9.9e-09,0.0080462589,0.3634505851,2.6e-09,0.363450586,0.1909528435,0.1956577748,0.0240467385,0.0320889154,0.188741982,0.1700147208
